Frequency (MHz),Level (dBm)
51.237,-99.361
51.248,-92.316
51.258,-92.075
51.269,-95.855
51.280,-90.808
51.291,-87.314
51.302,-89.760
51.313,-94.717
51.323,-97.537
51.334,-97.894
51.345,-92.911
51.356,-90.318
51.367,-96.263
51.378,-96.978
51.389,-97.450
51.399,-100.391
51.410,-98.758
51.421,-98.289
51.432,-99.123
51.443,-91.394
51.454,-91.533
51.464,-97.290
51.475,-101.326
51.486,-101.849
51.497,-99.811
51.508,-97.988
51.519,-95.937
51.530,-92.470
51.540,-89.636
51.551,-92.687
51.562,-98.446
51.573,-98.040
51.584,-99.191
51.595,-95.135
51.605,-94.563
51.616,-93.932
51.627,-93.557
51.638,-89.548
51.649,-91.494
51.660,-98.021
51.671,-97.833
51.681,-99.631
51.692,-100.134
51.703,-97.942
51.714,-97.436
51.725,-92.417
51.736,-91.385
51.746,-95.239
51.757,-98.830
51.768,-95.245
51.779,-93.978
51.790,-99.457
51.801,-95.715
51.812,-97.136
51.822,-92.885
51.833,-92.213
51.844,-98.309
51.855,-100.479
51.866,-102.202
51.877,-95.857
51.888,-92.097
51.898,-94.083
51.909,-98.589
51.920,-90.391
51.931,-90.799
51.942,-100.157
51.953,-99.157
51.963,-99.299
51.974,-99.064
51.985,-95.572
51.996,-97.649
52.007,-91.791
52.018,-91.439
52.029,-96.057
52.039,-97.019
52.050,-99.105
52.061,-99.543
52.072,-94.477
52.083,-94.633
52.094,-100.312
52.104,-92.123
52.115,-89.856
52.126,-93.621
52.137,-97.623
52.148,-99.247
52.159,-98.258
52.170,-96.396
52.180,-96.345
52.191,-98.825
52.202,-92.508
52.213,-88.851
52.224,-85.593
52.235,-88.819
52.245,-96.559
52.256,-94.288
52.267,-94.007
52.278,-96.293
52.289,-93.103
52.300,-91.206
52.311,-93.257
52.321,-98.578
52.332,-97.485
52.343,-98.524
52.354,-98.453
52.365,-97.316
52.376,-97.198
52.387,-92.502
52.397,-89.579
52.408,-91.118
52.419,-96.963
52.430,-96.115
52.441,-94.273
52.452,-95.683
52.462,-96.195
52.473,-98.740
52.484,-90.573
52.495,-90.031
52.506,-96.906
52.517,-96.304
52.528,-95.973
52.538,-97.960
52.549,-95.705
52.560,-94.344
52.571,-97.160
52.582,-91.684
52.593,-92.705
52.603,-95.691
52.614,-92.114
52.625,-92.446
52.636,-97.291
52.647,-95.328
52.658,-94.691
52.669,-95.942
52.679,-94.718
52.690,-90.550
52.701,-86.653
52.712,-90.390
52.723,-96.874
52.734,-99.990
52.745,-95.486
52.755,-96.229
52.766,-95.717
52.777,-91.465
52.788,-86.310
52.799,-87.442
52.810,-95.797
52.820,-95.232
52.831,-92.735
52.842,-95.504
52.853,-96.562
52.864,-93.862
52.875,-90.023
52.886,-90.412
52.896,-95.877
52.907,-96.750
52.918,-91.192
52.929,-91.159
52.940,-93.305
52.951,-93.120
52.961,-95.692
52.972,-95.526
52.983,-96.267
52.994,-96.702
53.005,-95.254
53.016,-95.162
53.027,-96.527
53.037,-94.972
53.048,-95.408
53.059,-94.764
53.070,-93.963
53.081,-96.764
53.092,-93.128
53.102,-92.731
53.113,-96.546
53.124,-97.817
53.135,-94.633
53.146,-94.281
53.157,-96.149
53.168,-96.321
53.178,-91.106
53.189,-89.329
53.200,-91.717
53.211,-96.085
53.222,-95.560
53.233,-95.351
53.243,-97.450
53.254,-97.342
53.265,-95.565
53.276,-91.532
53.287,-93.713
53.298,-98.013
53.309,-97.465
53.319,-97.707
53.330,-98.435
53.341,-93.780
53.352,-93.641
53.363,-94.695
53.374,-94.039
53.385,-94.191
53.395,-95.043
53.406,-94.986
53.417,-95.358
53.428,-95.779
53.439,-95.821
53.450,-97.639
53.460,-96.151
53.471,-94.604
53.482,-95.309
53.493,-96.778
53.504,-95.994
53.515,-96.679
53.526,-96.698
53.536,-95.756
53.547,-95.920
53.558,-95.136
53.569,-93.658
53.580,-98.086
53.591,-98.796
53.601,-99.257
53.612,-97.186
53.623,-92.562
53.634,-92.625
53.645,-94.042
53.656,-93.527
53.667,-91.035
53.677,-91.285
53.688,-98.073
53.699,-97.548
53.710,-96.294
53.721,-95.370
53.732,-95.187
53.742,-93.984
53.753,-80.242
53.764,-79.808
53.775,-89.607
53.786,-96.616
53.797,-97.462
53.808,-96.193
53.818,-95.534
53.829,-96.646
53.840,-93.523
53.851,-92.822
53.862,-92.893
53.873,-96.456
53.884,-95.668
53.894,-96.055
53.905,-96.103
53.916,-96.486
53.927,-94.267
53.938,-93.887
53.949,-94.708
53.959,-95.342
53.970,-94.413
53.981,-96.388
53.992,-96.411
54.003,-97.246
54.014,-97.593
54.025,-95.759
54.035,-95.362
54.046,-97.743
54.057,-98.313
54.068,-96.408
54.079,-95.729
54.090,-97.223
54.100,-95.219
54.111,-92.887
54.122,-93.750
54.133,-96.727
54.144,-96.366
54.155,-97.086
54.166,-98.422
54.176,-97.507
54.187,-98.383
54.198,-94.275
54.209,-94.244
54.220,-97.978
54.231,-95.311
54.242,-94.851
54.252,-96.119
54.263,-96.122
54.274,-99.507
54.285,-95.540
54.296,-94.727
54.307,-95.114
54.317,-97.947
54.328,-95.816
54.339,-93.528
54.350,-95.490
54.361,-97.237
54.372,-95.358
54.383,-95.416
54.393,-97.489
54.404,-97.147
54.415,-97.097
54.426,-97.025
54.437,-96.850
54.448,-95.734
54.458,-99.378
54.469,-95.263
54.480,-95.284
54.491,-96.631
54.502,-95.502
54.513,-95.785
54.524,-98.756
54.534,-98.512
54.545,-96.114
54.556,-96.122
54.567,-97.825
54.578,-97.319
54.589,-97.315
54.599,-96.103
54.610,-98.089
54.621,-100.066
54.632,-98.199
54.643,-96.714
54.654,-99.084
54.665,-99.554
54.675,-96.023
54.686,-96.032
54.697,-98.395
54.708,-101.454
54.719,-102.110
54.730,-99.486
54.740,-100.271
54.751,-99.118
54.762,-98.791
54.773,-99.496
54.784,-99.357
54.795,-99.681
54.806,-101.173
54.816,-98.844
54.827,-100.007
54.838,-98.296
54.849,-98.441
54.860,-100.384
54.871,-99.372
54.882,-99.681
54.892,-103.269
54.903,-100.550
54.914,-99.893
54.925,-96.856
54.936,-97.928
54.947,-97.808
54.957,-98.625
54.968,-98.228
54.979,-100.810
54.990,-100.075
54.990,-101.441
55.001,-99.609
55.012,-98.606
55.023,-98.780
55.033,-99.862
55.044,-99.707
55.055,-99.618
55.066,-98.970
55.077,-98.632
55.088,-97.529
55.098,-101.036
55.109,-99.565
55.120,-99.919
55.131,-102.087
55.142,-101.259
55.153,-101.017
55.164,-100.733
55.174,-101.060
55.185,-100.442
55.196,-101.571
55.207,-100.535
55.218,-102.831
55.229,-102.547
55.239,-100.965
55.250,-101.025
55.261,-102.767
55.272,-102.845
55.283,-93.105
55.294,-83.851
55.305,-84.946
55.315,-95.843
55.326,-102.989
55.337,-99.113
55.348,-97.333
55.359,-100.765
55.370,-104.288
55.381,-101.371
55.391,-102.088
55.402,-101.932
55.413,-101.117
55.424,-99.039
55.435,-95.161
55.446,-98.530
55.456,-103.189
55.467,-102.672
55.478,-101.092
55.489,-101.826
55.500,-100.793
55.511,-98.648
55.522,-93.636
55.532,-94.783
55.543,-101.041
55.554,-99.727
55.565,-99.847
55.576,-101.490
55.587,-101.141
55.597,-100.912
55.608,-99.040
55.619,-99.428
55.630,-101.103
55.641,-100.824
55.652,-101.976
55.663,-100.991
55.673,-101.605
55.684,-100.186
55.695,-101.931
55.706,-103.385
55.717,-103.810
55.728,-104.003
55.739,-99.151
55.749,-99.157
55.760,-103.129
55.771,-99.645
55.782,-99.575
55.793,-100.568
55.804,-105.241
55.814,-106.061
55.825,-100.782
55.836,-100.676
55.847,-103.879
55.858,-102.840
55.869,-98.445
55.880,-100.788
55.890,-99.408
55.901,-102.115
55.912,-100.020
55.923,-98.705
55.934,-101.012
55.945,-100.961
55.955,-100.983
55.966,-100.028
55.977,-99.398
55.988,-100.344
55.999,-103.171
56.010,-98.413
56.021,-99.264
56.031,-104.647
56.042,-104.595
56.053,-102.158
56.064,-98.422
56.075,-100.028
56.086,-103.472
56.096,-101.205
56.107,-101.447
56.118,-101.180
56.129,-101.609
56.140,-102.838
56.151,-98.217
56.162,-96.650
56.172,-101.587
56.183,-106.037
56.194,-101.819
56.205,-102.609
56.216,-100.521
56.227,-102.029
56.237,-103.200
56.248,-97.870
56.259,-97.344
56.270,-102.203
56.281,-102.837
56.292,-101.590
56.303,-103.145
56.313,-103.963
56.324,-103.312
56.335,-103.297
56.346,-98.740
56.357,-98.579
56.368,-104.583
56.379,-104.145
56.389,-103.941
56.400,-103.025
56.411,-103.390
56.422,-104.034
56.433,-103.495
56.444,-96.088
56.454,-96.272
56.465,-103.581
56.476,-103.675
56.487,-102.551
56.498,-102.610
56.509,-103.487
56.520,-101.681
56.530,-100.959
56.541,-95.381
56.552,-96.350
56.563,-102.446
56.574,-102.920
56.585,-103.412
56.595,-104.340
56.606,-105.874
56.617,-103.670
56.628,-100.150
56.639,-97.545
56.650,-99.166
56.661,-103.442
56.671,-103.350
56.682,-106.202
56.693,-103.066
56.704,-103.205
56.715,-103.514
56.726,-97.274
56.736,-95.437
56.747,-98.888
56.758,-103.701
56.769,-102.227
56.780,-101.485
56.791,-103.681
56.802,-104.548
56.812,-99.061
56.823,-79.587
56.834,-77.524
56.845,-84.371
56.856,-104.585
56.867,-105.063
56.878,-106.196
56.888,-104.018
56.899,-102.370
56.910,-103.237
56.921,-94.927
56.932,-91.861
56.943,-93.814
56.953,-105.111
56.964,-104.426
56.975,-101.593
56.986,-103.211
56.997,-103.382
57.008,-103.193
57.019,-96.583
57.029,-96.323
57.040,-102.216
57.051,-101.928
57.062,-101.144
57.073,-102.567
57.084,-102.703
57.094,-103.797
57.105,-101.600
57.116,-96.359
57.127,-98.250
57.138,-102.286
57.149,-102.810
57.160,-104.695
57.170,-105.312
57.181,-105.418
57.192,-102.666
57.203,-102.797
57.214,-99.741
57.225,-99.963
57.236,-102.346
57.246,-100.073
57.257,-103.562
57.268,-102.525
57.279,-104.621
57.290,-104.716
57.301,-101.587
57.311,-100.716
57.322,-102.002
57.333,-100.497
57.344,-100.867
57.355,-100.914
57.366,-100.822
57.377,-102.217
57.387,-102.021
57.398,-102.072
57.409,-97.731
57.420,-96.606
57.431,-98.448
57.442,-102.081
57.452,-100.349
57.463,-101.243
57.474,-103.117
57.485,-102.293
57.496,-101.424
57.507,-100.176
57.518,-101.248
57.528,-102.026
57.539,-101.555
57.550,-101.501
57.561,-101.633
57.572,-105.629
57.583,-104.680
57.593,-102.065
57.604,-101.838
57.615,-101.843
57.626,-103.844
57.637,-103.877
57.648,-100.063
57.659,-101.036
57.669,-103.231
57.680,-101.150
57.691,-101.622
57.702,-102.302
57.713,-104.041
57.724,-103.660
57.734,-103.626
57.745,-102.427
57.756,-103.553
57.767,-103.496
57.778,-99.765
57.789,-99.033
57.800,-102.314
57.810,-102.960
57.821,-101.302
57.832,-100.407
57.843,-99.318
57.854,-100.012
57.865,-100.419
57.876,-101.706
57.886,-97.796
57.897,-99.367
57.908,-99.729
57.919,-102.335
57.930,-99.537
57.941,-99.471
57.951,-101.099
57.962,-101.799
57.973,-99.534
57.984,-95.810
57.995,-98.890
58.006,-102.889
58.017,-103.518
58.027,-99.080
58.038,-99.646
58.049,-101.088
58.060,-101.879
58.071,-97.619
58.082,-95.186
58.092,-100.125
58.103,-101.659
58.114,-99.933
58.125,-99.795
58.136,-99.794
58.147,-100.926
58.158,-101.731
58.168,-95.933
58.179,-95.023
58.190,-100.249
58.201,-99.958
58.212,-100.500
58.223,-97.947
58.233,-99.453
58.244,-99.151
58.255,-99.001
58.266,-93.742
58.277,-93.525
58.288,-99.563
58.299,-104.166
58.309,-100.502
58.320,-98.520
58.331,-101.256
58.342,-99.248
58.353,-94.711
58.364,-81.722
58.375,-81.690
58.385,-95.175
58.396,-99.941
58.407,-99.409
58.418,-98.991
58.429,-99.847
58.440,-99.309
58.450,-98.778
58.461,-92.867
58.472,-93.492
58.483,-101.181
58.494,-101.412
58.505,-98.531
58.516,-98.591
58.526,-101.909
58.537,-100.755
58.548,-98.067
58.559,-93.886
58.570,-95.328
58.581,-99.189
58.591,-102.027
58.602,-98.315
58.613,-98.324
58.624,-102.767
58.635,-102.005
58.646,-98.322
58.657,-93.430
58.667,-95.748
58.678,-102.152
58.689,-102.178
58.700,-98.346
58.711,-98.816
58.722,-102.826
58.733,-101.516
58.743,-97.653
58.754,-95.492
58.765,-98.912
58.776,-100.612
58.787,-99.950
58.798,-96.149
58.808,-97.265
58.819,-104.330
58.830,-100.398
58.841,-97.833
58.852,-97.324
58.863,-101.055
58.874,-104.157
58.884,-101.320
58.895,-98.674
58.906,-101.150
58.917,-102.604
58.928,-101.062
58.939,-97.467
58.949,-97.364
58.960,-101.858
58.971,-101.736
58.982,-100.459
58.993,-97.758
59.004,-98.940
59.015,-99.779
59.025,-100.910
59.036,-98.264
59.047,-98.178
59.058,-105.205
59.069,-103.249
59.080,-98.822
59.090,-97.450
59.101,-98.678
59.112,-101.481
59.123,-101.033
59.134,-98.606
59.145,-98.609
59.156,-103.269
59.166,-102.004
59.177,-98.726
59.188,-98.265
59.199,-98.044
59.210,-99.883
59.221,-100.624
59.231,-96.523
59.242,-97.305
59.253,-102.168
59.264,-101.062
59.275,-99.058
59.286,-97.915
59.297,-98.998
59.307,-100.450
59.318,-98.664
59.329,-94.974
59.340,-95.763
59.351,-101.035
59.362,-97.637
59.373,-97.368
59.383,-96.722
59.394,-100.083
59.405,-101.564
59.416,-96.742
59.427,-95.166
59.438,-98.987
59.448,-102.271
59.459,-101.724
59.470,-95.852
59.481,-95.565
59.492,-96.817
59.503,-100.436
59.514,-94.789
59.524,-94.604
59.535,-101.977
59.546,-101.717
59.557,-99.426
59.568,-96.465
59.579,-98.130
59.589,-100.837
59.600,-101.958
59.611,-94.247
59.622,-92.617
59.633,-101.091
59.644,-100.703
59.655,-102.227
59.665,-100.975
59.676,-100.814
59.687,-103.817
59.698,-101.486
59.709,-94.363
59.720,-94.658
59.730,-103.045
59.741,-98.418
59.752,-97.446
59.763,-96.454
59.774,-98.720
59.785,-101.533
59.796,-97.266
59.806,-93.792
59.817,-95.250
59.828,-102.326
59.839,-101.121
59.850,-97.530
59.861,-96.145
59.872,-101.348
59.882,-98.742
59.893,-85.183
59.904,-80.661
59.915,-83.531
59.926,-103.625
59.937,-99.929
59.947,-94.634
59.958,-94.554
59.969,-104.058
59.980,-103.673
59.980,-99.014
59.991,-95.530
60.002,-91.619
60.013,-96.539
60.023,-102.114
60.034,-101.933
60.045,-95.004
60.056,-95.153
60.067,-101.176
60.078,-99.795
60.088,-96.906
60.099,-96.626
60.110,-101.855
60.121,-103.106
60.132,-99.150
60.143,-92.658
60.154,-94.245
60.164,-101.593
60.175,-97.105
60.186,-97.367
60.197,-97.045
60.208,-101.747
60.219,-100.559
60.230,-97.711
60.240,-94.217
60.251,-95.905
60.262,-99.238
60.273,-98.792
60.284,-98.059
60.295,-98.079
60.305,-104.719
60.316,-101.356
60.327,-96.262
60.338,-96.124
60.349,-100.967
60.360,-99.198
60.371,-99.450
60.381,-98.169
60.392,-99.850
60.403,-103.395
60.414,-102.227
60.425,-97.034
60.436,-96.945
60.446,-100.980
60.457,-97.880
60.468,-100.225
60.479,-101.670
60.490,-102.694
60.501,-103.363
60.512,-98.817
60.522,-95.194
60.533,-97.494
60.544,-101.245
60.555,-99.475
60.566,-102.721
60.577,-101.297
60.587,-102.824
60.598,-102.722
60.609,-99.646
60.620,-95.401
60.631,-95.251
60.642,-96.613
60.653,-95.783
60.663,-97.512
60.674,-102.191
60.685,-101.619
60.696,-97.973
60.707,-94.715
60.718,-92.859
60.728,-93.431
60.739,-94.791
60.750,-94.829
60.761,-99.806
60.772,-102.365
60.783,-99.428
60.794,-98.955
60.804,-94.704
60.815,-93.888
60.826,-97.853
60.837,-94.710
60.848,-96.127
60.859,-98.171
60.870,-101.306
60.880,-99.966
60.891,-95.178
60.902,-92.187
60.913,-94.365
60.924,-95.475
60.935,-93.655
60.945,-98.792
60.956,-101.773
60.967,-101.675
60.978,-100.669
60.989,-94.197
61.000,-93.402
61.011,-94.371
61.021,-95.774
61.032,-94.474
61.043,-98.820
61.054,-100.478
61.065,-104.508
61.076,-101.877
61.086,-94.154
61.097,-92.899
61.108,-96.096
61.119,-94.026
61.130,-93.946
61.141,-97.258
61.152,-100.381
61.162,-100.080
61.173,-97.055
61.184,-92.119
61.195,-93.715
61.206,-93.650
61.217,-92.780
61.227,-93.827
61.238,-97.324
61.249,-101.210
61.260,-101.323
61.271,-93.989
61.282,-91.048
61.293,-93.535
61.303,-99.455
61.314,-93.682
61.325,-95.648
61.336,-101.212
61.347,-101.959
61.358,-100.760
61.369,-94.346
61.379,-93.153
61.390,-99.263
61.401,-95.242
61.412,-92.282
61.423,-95.817
61.434,-83.445
61.444,-83.153
61.455,-93.448
61.466,-90.154
61.477,-90.533
61.488,-97.324
61.499,-92.630
61.510,-92.052
61.520,-96.285
61.531,-104.137
61.542,-103.686
61.553,-96.800
61.564,-91.037
61.575,-93.201
61.585,-97.245
61.596,-91.201
61.607,-91.257
61.618,-102.506
61.629,-104.176
61.640,-102.880
61.651,-95.480
61.661,-92.026
61.672,-97.772
61.683,-97.289
61.694,-91.876
61.705,-93.516
61.716,-101.692
61.727,-101.795
61.737,-101.845
61.748,-91.603
61.759,-90.994
61.770,-98.947
61.781,-95.486
61.792,-92.383
61.802,-95.372
61.813,-101.992
61.824,-102.001
61.835,-96.620
61.846,-89.408
61.857,-89.945
61.868,-101.392
61.878,-93.243
61.889,-92.135
61.900,-97.736
61.911,-103.444
61.922,-99.869
61.933,-94.501
61.943,-89.501
61.954,-91.582
61.965,-95.807
61.976,-91.426
61.987,-91.386
61.998,-95.599
62.009,-98.720
62.019,-98.904
62.030,-99.849
62.041,-99.396
62.052,-98.826
62.063,-95.209
62.074,-92.326
62.084,-92.377
62.095,-98.783
62.106,-98.783
62.117,-98.667
62.128,-98.464
62.139,-97.303
62.150,-98.114
62.160,-91.264
62.171,-91.202
62.182,-93.183
62.193,-99.336
62.204,-99.822
62.215,-97.245
62.225,-96.926
62.236,-96.906
62.247,-99.106
62.258,-91.438
62.269,-90.648
62.280,-95.542
62.291,-99.784
62.301,-100.072
62.312,-101.588
62.323,-97.983
62.334,-100.454
62.345,-96.660
62.356,-91.942
62.367,-92.496
62.377,-95.969
62.388,-98.373
62.399,-98.768
62.410,-100.481
62.421,-100.174
62.432,-97.847
62.442,-93.437
62.453,-92.148
62.464,-94.217
62.475,-97.794
62.486,-96.039
62.497,-94.645
62.508,-98.493
62.518,-99.551
62.529,-100.348
62.540,-92.769
62.551,-90.647
62.562,-91.983
62.573,-97.507
62.583,-96.540
62.594,-96.030
62.605,-100.725
62.616,-101.632
62.627,-102.386
62.638,-92.707
62.649,-92.480
62.659,-96.606
62.670,-99.566
62.681,-99.337
62.692,-96.160
62.703,-90.957
62.714,-91.829
62.724,-96.945
62.735,-93.205
62.746,-92.030
62.757,-97.221
62.768,-97.050
62.779,-97.424
62.790,-96.119
62.800,-91.387
62.811,-92.557
62.822,-95.768
62.833,-92.946
62.844,-93.818
62.855,-96.865
62.866,-97.827
62.876,-96.691
62.887,-91.154
62.898,-90.362
62.909,-96.911
62.920,-96.719
62.931,-93.498
62.941,-94.743
62.952,-99.824
62.963,-90.815
62.974,-83.060
62.985,-83.872
62.996,-91.136
63.007,-100.081
63.017,-93.330
63.028,-93.965
63.039,-95.633
63.050,-100.365
63.061,-100.166
63.072,-95.785
63.082,-91.698
63.093,-92.631
63.104,-100.596
63.115,-96.397
63.126,-94.300
63.137,-95.364
63.148,-100.152
63.158,-98.370
63.169,-95.803
63.180,-91.421
63.191,-93.236
63.202,-98.433
63.213,-93.159
63.224,-93.062
63.234,-96.606
63.245,-102.854
63.256,-99.279
63.267,-92.195
63.278,-91.670
63.289,-95.498
63.299,-98.814
63.310,-96.032
63.321,-98.531
63.332,-99.297
63.343,-100.215
63.354,-101.859
63.365,-97.287
63.375,-95.120
63.386,-96.195
63.397,-94.982
63.408,-94.761
63.419,-99.908
63.430,-99.299
63.440,-102.355
63.451,-100.155
63.462,-96.545
63.473,-94.200
63.484,-97.292
63.495,-96.974
63.506,-98.240
63.516,-100.122
63.527,-101.400
63.538,-102.701
63.549,-95.069
63.560,-93.975
63.571,-96.517
63.581,-100.366
63.592,-98.843
63.603,-100.046
63.614,-99.251
63.625,-99.017
63.636,-99.332
63.647,-95.872
63.657,-94.019
63.668,-94.420
63.679,-95.998
63.690,-95.359
63.701,-98.848
63.712,-99.938
63.722,-102.600
63.733,-103.219
63.744,-98.857
63.755,-94.896
63.766,-96.371
63.777,-99.744
63.788,-99.630
63.798,-98.318
63.809,-97.778
63.820,-102.440
63.831,-100.509
63.842,-97.517
63.853,-95.640
63.864,-98.823
63.874,-99.011
63.885,-99.194
63.896,-100.068
63.907,-100.130
63.918,-102.874
63.929,-97.750
63.939,-96.343
63.950,-95.787
63.961,-97.836
63.972,-99.839
63.983,-98.706
63.994,-99.755
64.005,-103.241
64.015,-102.181
64.026,-96.205
64.037,-94.110
64.048,-96.380
64.059,-97.310
64.070,-95.969
64.080,-95.008
64.091,-101.140
64.102,-103.049
64.113,-101.866
64.124,-96.643
64.135,-95.732
64.146,-97.430
64.156,-98.158
64.167,-98.404
64.178,-98.973
64.189,-102.620
64.200,-101.720
64.211,-100.261
64.222,-93.119
64.232,-93.636
64.243,-98.518
64.254,-101.100
64.265,-100.433
64.276,-100.293
64.287,-104.683
64.297,-100.288
64.308,-99.386
64.319,-96.222
64.330,-97.789
64.341,-98.424
64.352,-98.156
64.363,-100.043
64.373,-100.145
64.384,-101.476
64.395,-101.635
64.406,-95.691
64.417,-94.680
64.428,-97.199
64.438,-97.210
64.449,-99.703
64.460,-95.391
64.471,-95.450
64.482,-101.979
64.493,-101.873
64.504,-87.347
64.514,-85.530
64.525,-90.600
64.536,-97.686
64.547,-98.701
64.558,-99.053
64.569,-101.868
64.579,-98.273
64.590,-98.972
64.601,-92.600
64.612,-92.617
64.623,-95.709
64.634,-95.616
64.645,-95.421
64.655,-101.461
64.666,-103.132
64.677,-98.933
64.688,-98.895
64.699,-93.887
64.710,-93.356
64.721,-92.470
64.731,-92.621
64.742,-93.254
64.753,-102.105
64.764,-104.022
64.775,-99.364
64.786,-97.665
64.796,-91.366
64.807,-93.077
64.818,-96.150
64.829,-92.700
64.840,-94.244
64.851,-100.692
64.862,-102.513
64.872,-98.871
64.883,-95.060
64.894,-93.217
64.905,-95.155
64.916,-93.031
64.927,-93.226
64.937,-100.118
64.948,-101.639
64.959,-100.305
64.970,-97.967
64.970,-102.682
64.981,-102.773
64.992,-98.069
65.003,-95.308
65.013,-92.752
65.024,-93.436
65.035,-103.388
65.046,-101.624
65.057,-101.602
65.068,-101.603
65.078,-99.825
65.089,-98.704
65.100,-93.552
65.111,-91.656
65.122,-94.612
65.133,-102.563
65.144,-101.703
65.154,-102.026
65.165,-104.124
65.176,-100.588
65.187,-99.017
65.198,-93.140
65.209,-91.672
65.219,-96.107
65.230,-100.647
65.241,-100.848
65.252,-101.920
65.263,-99.726
65.274,-98.479
65.285,-95.344
65.295,-91.713
65.306,-91.815
65.317,-96.183
65.328,-100.027
65.339,-102.689
65.350,-103.109
65.361,-100.869
65.371,-100.755
65.382,-95.156
65.393,-91.684
65.404,-91.835
65.415,-99.172
65.426,-103.989
65.436,-103.081
65.447,-101.442
65.458,-101.711
65.469,-98.120
65.480,-94.076
65.491,-90.367
65.502,-93.602
65.512,-102.085
65.523,-100.213
65.534,-99.812
65.545,-102.294
65.556,-99.448
65.567,-94.711
65.577,-92.164
65.588,-91.532
65.599,-95.151
65.610,-99.527
65.621,-99.434
65.632,-96.514
65.643,-91.627
65.653,-91.663
65.664,-98.732
65.675,-100.679
65.686,-99.169
65.697,-97.361
65.708,-102.417
65.719,-103.206
65.729,-99.824
65.740,-94.068
65.751,-95.071
65.762,-97.416
65.773,-101.332
65.784,-99.383
65.794,-99.263
65.805,-101.742
65.816,-98.814
65.827,-95.560
65.838,-93.609
65.849,-98.386
65.860,-98.182
65.870,-101.761
65.881,-99.190
65.892,-99.330
65.903,-101.034
65.914,-99.868
65.925,-94.811
65.935,-93.751
65.946,-96.923
65.957,-97.584
65.968,-101.530
65.979,-100.930
65.990,-101.638
66.001,-99.646
66.011,-96.268
66.022,-95.914
66.033,-95.949
66.044,-86.357
66.055,-86.838
66.066,-98.259
66.076,-98.091
66.087,-102.570
66.098,-100.370
66.109,-97.036
66.120,-94.284
66.131,-95.693
66.142,-99.935
66.152,-101.550
66.163,-99.713
66.174,-99.871
66.185,-102.644
66.196,-98.406
66.207,-96.459
66.218,-94.017
66.228,-96.294
66.239,-98.953
66.250,-99.788
66.261,-99.434
66.272,-101.563
66.283,-100.405
66.293,-101.033
66.304,-96.362
66.315,-98.484
66.326,-96.179
66.337,-94.476
66.348,-94.319
66.359,-95.448
66.369,-96.246
66.380,-101.978
66.391,-98.728
66.402,-98.634
66.413,-101.122
66.424,-94.828
66.434,-95.810
66.445,-94.374
66.456,-96.381
66.467,-98.719
66.478,-103.020
66.489,-98.003
66.500,-98.395
66.510,-98.209
66.521,-97.239
66.532,-96.451
66.543,-96.558
66.554,-97.956
66.565,-103.587
66.575,-99.844
66.586,-99.082
66.597,-101.925
66.608,-98.444
66.619,-95.132
66.630,-93.896
66.641,-94.243
66.651,-97.759
66.662,-100.942
66.673,-100.579
66.684,-99.446
66.695,-100.864
66.706,-97.277
66.716,-95.910
66.727,-95.773
66.738,-94.834
66.749,-99.429
66.760,-100.958
66.771,-101.434
66.782,-100.784
