Frequency (MHz),Level (dBm),Band Name,Peak Indicator
51.37,-101.96,Low VHF+FM
51.39,-100.20,Low VHF+FM
51.41,-102.08,Low VHF+FM
51.43,-102.50,Low VHF+FM
51.46,-103.29,Low VHF+FM
51.48,-103.65,Low VHF+FM
51.50,-103.09,Low VHF+FM
51.52,-103.40,Low VHF+FM
51.54,-103.67,Low VHF+FM
51.57,-102.38,Low VHF+FM
51.59,-101.73,Low VHF+FM
51.61,-100.16,Low VHF+FM
51.63,-105.64,Low VHF+FM
51.65,-106.11,Low VHF+FM
51.67,-109.71,Low VHF+FM
51.70,-101.79,Low VHF+FM
51.72,-105.35,Low VHF+FM
51.74,-102.42,Low VHF+FM
51.76,-105.57,Low VHF+FM
51.78,-105.43,Low VHF+FM
51.80,-101.84,Low VHF+FM
51.83,-108.13,Low VHF+FM
51.85,-104.60,Low VHF+FM
51.87,-105.57,Low VHF+FM
51.89,-101.11,Low VHF+FM
51.91,-100.42,Low VHF+FM
51.93,-99.05,Low VHF+FM
51.96,-102.43,Low VHF+FM
51.98,-104.75,Low VHF+FM
52.00,-102.08,Low VHF+FM
52.02,-107.42,Low VHF+FM
52.04,-97.89,Low VHF+FM
52.07,-103.47,Low VHF+FM
52.09,-110.14,Low VHF+FM
52.11,-102.13,Low VHF+FM
52.13,-106.11,Low VHF+FM
52.15,-105.04,Low VHF+FM
52.17,-105.28,Low VHF+FM
52.20,-102.75,Low VHF+FM
52.22,-108.33,Low VHF+FM
52.24,-100.42,Low VHF+FM
52.26,-110.65,Low VHF+FM
52.28,-99.25,Low VHF+FM
52.30,-107.04,Low VHF+FM
52.33,-102.25,Low VHF+FM
52.35,-107.98,Low VHF+FM
52.37,-102.28,Low VHF+FM
52.39,-109.96,Low VHF+FM
52.41,-101.07,Low VHF+FM
52.43,-103.45,Low VHF+FM
52.46,-106.27,Low VHF+FM
52.48,-103.83,Low VHF+FM
52.50,-100.74,Low VHF+FM
52.52,-107.18,Low VHF+FM
52.54,-105.56,Low VHF+FM
52.57,-106.37,Low VHF+FM
52.59,-99.69,Low VHF+FM
52.61,-98.44,Low VHF+FM
52.63,-103.58,Low VHF+FM
52.65,-101.56,Low VHF+FM
52.67,-98.42,Low VHF+FM
52.70,-97.74,Low VHF+FM
52.72,-100.08,Low VHF+FM
52.74,-96.49,Low VHF+FM
52.76,-102.57,Low VHF+FM
52.78,-100.20,Low VHF+FM
52.80,-98.00,Low VHF+FM
52.83,-101.02,Low VHF+FM
52.85,-98.99,Low VHF+FM
52.87,-106.22,Low VHF+FM
52.89,-97.46,Low VHF+FM
52.91,-104.99,Low VHF+FM
52.93,-103.28,Low VHF+FM
52.96,-102.88,Low VHF+FM
52.98,-101.23,Low VHF+FM
53.00,-99.97,Low VHF+FM
53.02,-104.83,Low VHF+FM
53.04,-97.37,Low VHF+FM
53.07,-106.09,Low VHF+FM
53.09,-103.88,Low VHF+FM
53.11,-100.28,Low VHF+FM
53.13,-103.57,Low VHF+FM
53.15,-100.64,Low VHF+FM
53.17,-98.91,Low VHF+FM
53.20,-102.80,Low VHF+FM
53.22,-99.07,Low VHF+FM
53.24,-100.10,Low VHF+FM
53.26,-104.23,Low VHF+FM
53.28,-101.01,Low VHF+FM
53.30,-101.66,Low VHF+FM
53.33,-98.27,Low VHF+FM
53.35,-105.18,Low VHF+FM
53.37,-101.44,Low VHF+FM
53.39,-104.56,Low VHF+FM
53.41,-102.66,Low VHF+FM
53.43,-99.55,Low VHF+FM
53.46,-101.52,Low VHF+FM
53.48,-105.40,Low VHF+FM
53.50,-101.16,Low VHF+FM
53.52,-96.98,Low VHF+FM
53.54,-99.72,Low VHF+FM
53.57,-101.66,Low VHF+FM
53.59,-101.86,Low VHF+FM
53.61,-99.47,Low VHF+FM
53.63,-102.24,Low VHF+FM
53.65,-103.57,Low VHF+FM
53.67,-104.43,Low VHF+FM
53.70,-98.79,Low VHF+FM
53.72,-101.85,Low VHF+FM
53.74,-107.49,Low VHF+FM
53.76,-96.87,Low VHF+FM
53.78,-101.39,Low VHF+FM
53.80,-98.81,Low VHF+FM
53.83,-99.28,Low VHF+FM
53.85,-95.72,Low VHF+FM
53.87,-106.59,Low VHF+FM
53.89,-102.47,Low VHF+FM
53.91,-99.71,Low VHF+FM
53.93,-96.30,Low VHF+FM
53.96,-102.93,Low VHF+FM
53.98,-105.99,Low VHF+FM
54.00,-101.37,Low VHF+FM
54.02,-100.97,Low VHF+FM
54.04,-100.78,Low VHF+FM
54.07,-108.16,Low VHF+FM
54.09,-104.93,Low VHF+FM
54.11,-100.78,Low VHF+FM
54.13,-102.56,Low VHF+FM
54.15,-104.25,Low VHF+FM
54.17,-103.03,Low VHF+FM
54.20,-101.06,Low VHF+FM
54.22,-101.84,Low VHF+FM
54.24,-104.97,Low VHF+FM
54.26,-104.56,Low VHF+FM
54.28,-101.70,Low VHF+FM
54.30,-103.33,Low VHF+FM
54.33,-93.41,Low VHF+FM
54.35,-107.28,Low VHF+FM
54.37,-104.78,Low VHF+FM
54.39,-100.25,Low VHF+FM
54.41,-95.04,Low VHF+FM
54.43,-105.84,Low VHF+FM
54.46,-106.29,Low VHF+FM
54.48,-101.10,Low VHF+FM
54.50,-99.80,Low VHF+FM
54.52,-98.46,Low VHF+FM
54.54,-106.79,Low VHF+FM
54.57,-102.06,Low VHF+FM
54.59,-102.44,Low VHF+FM
54.61,-103.09,Low VHF+FM
54.63,-98.36,Low VHF+FM
54.65,-102.90,Low VHF+FM
54.67,-105.41,Low VHF+FM
54.70,-99.66,Low VHF+FM
54.72,-107.53,Low VHF+FM
54.74,-107.23,Low VHF+FM
54.76,-106.98,Low VHF+FM
54.78,-102.41,Low VHF+FM
54.80,-102.55,Low VHF+FM
54.83,-106.84,Low VHF+FM
54.85,-101.89,Low VHF+FM
54.87,-103.98,Low VHF+FM
54.89,-102.96,Low VHF+FM
54.91,-99.27,Low VHF+FM
54.93,-102.96,Low VHF+FM
54.96,-100.32,Low VHF+FM
54.98,-105.62,Low VHF+FM
55.00,-99.56,Low VHF+FM
55.02,-103.06,Low VHF+FM
55.04,-104.42,Low VHF+FM
55.07,-106.82,Low VHF+FM
55.09,-102.63,Low VHF+FM
55.11,-107.30,Low VHF+FM
55.13,-104.83,Low VHF+FM
55.15,-101.85,Low VHF+FM
55.17,-103.12,Low VHF+FM
55.20,-103.94,Low VHF+FM
55.22,-98.31,Low VHF+FM
55.24,-103.14,Low VHF+FM
55.26,-99.47,Low VHF+FM
55.28,-106.57,Low VHF+FM
55.30,-103.35,Low VHF+FM
55.33,-106.18,Low VHF+FM
55.35,-107.33,Low VHF+FM
55.37,-98.85,Low VHF+FM
55.39,-103.51,Low VHF+FM
55.41,-101.82,Low VHF+FM
55.43,-105.24,Low VHF+FM
55.46,-103.61,Low VHF+FM
55.48,-104.93,Low VHF+FM
55.50,-103.88,Low VHF+FM
55.52,-104.73,Low VHF+FM
55.54,-104.61,Low VHF+FM
55.57,-99.78,Low VHF+FM
55.59,-102.19,Low VHF+FM
55.61,-102.10,Low VHF+FM
55.63,-100.28,Low VHF+FM
55.65,-108.60,Low VHF+FM
55.67,-103.60,Low VHF+FM
55.70,-105.13,Low VHF+FM
55.72,-106.19,Low VHF+FM
55.74,-96.74,Low VHF+FM
55.76,-109.56,Low VHF+FM
55.78,-107.62,Low VHF+FM
55.80,-101.73,Low VHF+FM
55.83,-107.08,Low VHF+FM
55.85,-102.57,Low VHF+FM
55.87,-102.78,Low VHF+FM
55.89,-102.09,Low VHF+FM
55.91,-101.94,Low VHF+FM
55.93,-103.38,Low VHF+FM
55.96,-103.73,Low VHF+FM
55.98,-103.71,Low VHF+FM
56.00,-101.30,Low VHF+FM
56.02,-102.73,Low VHF+FM
56.04,-106.70,Low VHF+FM
56.07,-105.74,Low VHF+FM
56.09,-105.39,Low VHF+FM
56.11,-102.66,Low VHF+FM
56.13,-104.05,Low VHF+FM
56.15,-107.82,Low VHF+FM
56.17,-106.40,Low VHF+FM
56.20,-104.49,Low VHF+FM
56.22,-103.58,Low VHF+FM
56.24,-103.98,Low VHF+FM
56.26,-105.55,Low VHF+FM
56.28,-107.02,Low VHF+FM
56.30,-102.85,Low VHF+FM
56.33,-104.56,Low VHF+FM
56.35,-100.67,Low VHF+FM
56.37,-104.01,Low VHF+FM
56.39,-108.31,Low VHF+FM
56.41,-103.84,Low VHF+FM
56.43,-105.71,Low VHF+FM
56.46,-101.87,Low VHF+FM
56.48,-105.81,Low VHF+FM
56.50,-111.65,Low VHF+FM
56.52,-108.81,Low VHF+FM
56.54,-102.50,Low VHF+FM
56.57,-108.48,Low VHF+FM
56.59,-103.81,Low VHF+FM
56.61,-105.91,Low VHF+FM
56.63,-109.56,Low VHF+FM
56.65,-104.79,Low VHF+FM
56.67,-109.60,Low VHF+FM
56.70,-100.15,Low VHF+FM
56.72,-103.48,Low VHF+FM
56.74,-103.13,Low VHF+FM
56.76,-101.05,Low VHF+FM
56.78,-104.18,Low VHF+FM
56.80,-106.54,Low VHF+FM
56.83,-98.83,Low VHF+FM
56.85,-106.53,Low VHF+FM
56.87,-101.45,Low VHF+FM
56.89,-103.96,Low VHF+FM
56.91,-102.78,Low VHF+FM
56.93,-106.58,Low VHF+FM
56.96,-104.01,Low VHF+FM
56.98,-105.02,Low VHF+FM
57.00,-103.43,Low VHF+FM
57.02,-101.82,Low VHF+FM
57.04,-107.12,Low VHF+FM
57.07,-98.61,Low VHF+FM
57.09,-107.43,Low VHF+FM
57.11,-108.75,Low VHF+FM
57.13,-103.77,Low VHF+FM
57.15,-104.65,Low VHF+FM
57.17,-102.20,Low VHF+FM
57.20,-105.92,Low VHF+FM
57.22,-106.64,Low VHF+FM
57.24,-102.42,Low VHF+FM
57.26,-105.28,Low VHF+FM
57.28,-106.55,Low VHF+FM
57.30,-105.20,Low VHF+FM
57.33,-105.82,Low VHF+FM
57.35,-99.94,Low VHF+FM
57.37,-108.98,Low VHF+FM
57.39,-99.20,Low VHF+FM
57.41,-102.18,Low VHF+FM
57.43,-103.18,Low VHF+FM
57.46,-100.64,Low VHF+FM
57.48,-105.63,Low VHF+FM
57.50,-106.79,Low VHF+FM
57.52,-103.41,Low VHF+FM
57.54,-103.96,Low VHF+FM
57.57,-103.32,Low VHF+FM
57.59,-107.98,Low VHF+FM
57.61,-103.72,Low VHF+FM
57.63,-109.67,Low VHF+FM
57.65,-100.63,Low VHF+FM
57.67,-101.56,Low VHF+FM
57.70,-103.04,Low VHF+FM
57.72,-101.26,Low VHF+FM
57.74,-103.73,Low VHF+FM
57.76,-101.49,Low VHF+FM
57.78,-107.92,Low VHF+FM
57.80,-100.89,Low VHF+FM
57.83,-103.24,Low VHF+FM
57.85,-104.77,Low VHF+FM
57.87,-101.67,Low VHF+FM
57.89,-102.95,Low VHF+FM
57.91,-103.91,Low VHF+FM
57.93,-104.24,Low VHF+FM
57.96,-103.00,Low VHF+FM
57.98,-102.14,Low VHF+FM
58.00,-103.76,Low VHF+FM
58.02,-103.37,Low VHF+FM
58.04,-103.44,Low VHF+FM
58.07,-104.05,Low VHF+FM
58.09,-103.88,Low VHF+FM
58.11,-107.72,Low VHF+FM
58.13,-103.05,Low VHF+FM
58.15,-102.27,Low VHF+FM
58.17,-102.22,Low VHF+FM
58.20,-107.22,Low VHF+FM
58.22,-111.07,Low VHF+FM
58.24,-103.44,Low VHF+FM
58.26,-102.62,Low VHF+FM
58.28,-103.73,Low VHF+FM
58.30,-102.52,Low VHF+FM
58.33,-105.65,Low VHF+FM
58.35,-104.68,Low VHF+FM
58.37,-103.84,Low VHF+FM
58.39,-101.50,Low VHF+FM
58.41,-110.91,Low VHF+FM
58.43,-104.17,Low VHF+FM
58.46,-105.98,Low VHF+FM
58.48,-102.09,Low VHF+FM
58.50,-102.96,Low VHF+FM
58.52,-103.20,Low VHF+FM
58.54,-104.42,Low VHF+FM
58.57,-102.70,Low VHF+FM
58.59,-100.57,Low VHF+FM
58.61,-100.05,Low VHF+FM
58.63,-97.94,Low VHF+FM
58.65,-107.12,Low VHF+FM
58.67,-100.02,Low VHF+FM
58.70,-102.55,Low VHF+FM
58.72,-102.98,Low VHF+FM
58.74,-106.08,Low VHF+FM
58.76,-104.06,Low VHF+FM
58.78,-110.43,Low VHF+FM
58.80,-104.43,Low VHF+FM
58.83,-105.59,Low VHF+FM
58.85,-110.40,Low VHF+FM
58.87,-105.09,Low VHF+FM
58.89,-103.01,Low VHF+FM
58.91,-107.32,Low VHF+FM
58.93,-104.78,Low VHF+FM
58.96,-104.34,Low VHF+FM
58.98,-100.13,Low VHF+FM
59.00,-100.61,Low VHF+FM
59.02,-102.70,Low VHF+FM
59.04,-104.48,Low VHF+FM
59.07,-100.50,Low VHF+FM
59.09,-101.65,Low VHF+FM
59.11,-101.46,Low VHF+FM
59.13,-104.25,Low VHF+FM
59.15,-103.29,Low VHF+FM
59.17,-102.60,Low VHF+FM
59.20,-103.94,Low VHF+FM
59.22,-101.08,Low VHF+FM
59.24,-104.87,Low VHF+FM
59.26,-104.67,Low VHF+FM
59.28,-102.70,Low VHF+FM
59.30,-112.32,Low VHF+FM
59.33,-108.46,Low VHF+FM
59.35,-102.56,Low VHF+FM
59.37,-103.86,Low VHF+FM
59.39,-103.15,Low VHF+FM
59.41,-105.83,Low VHF+FM
59.43,-107.15,Low VHF+FM
59.46,-107.18,Low VHF+FM
59.48,-106.83,Low VHF+FM
59.50,-108.93,Low VHF+FM
59.52,-100.08,Low VHF+FM
59.54,-105.48,Low VHF+FM
59.57,-105.06,Low VHF+FM
59.59,-98.97,Low VHF+FM
59.61,-101.74,Low VHF+FM
59.63,-100.25,Low VHF+FM
59.65,-103.05,Low VHF+FM
59.67,-103.35,Low VHF+FM
59.70,-102.77,Low VHF+FM
59.72,-98.67,Low VHF+FM
59.74,-102.19,Low VHF+FM
59.76,-95.83,Low VHF+FM
59.78,-103.15,Low VHF+FM
59.80,-98.75,Low VHF+FM
59.83,-102.30,Low VHF+FM
59.85,-106.95,Low VHF+FM
59.87,-93.09,Low VHF+FM
59.89,-103.74,Low VHF+FM
59.91,-98.25,Low VHF+FM
59.93,-101.84,Low VHF+FM
59.96,-98.52,Low VHF+FM
59.98,-95.16,Low VHF+FM
60.00,-103.14,Low VHF+FM
60.00,-97.84,Low VHF+FM
60.02,-93.75,Low VHF+FM
60.04,-100.02,Low VHF+FM
60.07,-106.33,Low VHF+FM
60.09,-107.60,Low VHF+FM
60.11,-98.81,Low VHF+FM
60.13,-100.96,Low VHF+FM
60.15,-97.04,Low VHF+FM
60.17,-99.09,Low VHF+FM
60.20,-101.43,Low VHF+FM
60.22,-97.59,Low VHF+FM
60.24,-97.44,Low VHF+FM
60.26,-100.41,Low VHF+FM
60.28,-99.60,Low VHF+FM
60.30,-98.30,Low VHF+FM
60.33,-104.29,Low VHF+FM
60.35,-105.47,Low VHF+FM
60.37,-101.00,Low VHF+FM
60.39,-106.12,Low VHF+FM
60.41,-100.39,Low VHF+FM
60.43,-101.29,Low VHF+FM
60.46,-98.27,Low VHF+FM
60.48,-102.97,Low VHF+FM
60.50,-101.85,Low VHF+FM
60.52,-105.46,Low VHF+FM
60.54,-106.34,Low VHF+FM
60.57,-105.72,Low VHF+FM
60.59,-100.98,Low VHF+FM
60.61,-103.65,Low VHF+FM
60.63,-107.12,Low VHF+FM
60.65,-102.09,Low VHF+FM
60.67,-101.60,Low VHF+FM
60.70,-101.47,Low VHF+FM
60.72,-101.54,Low VHF+FM
60.74,-100.32,Low VHF+FM
60.76,-106.37,Low VHF+FM
60.78,-101.76,Low VHF+FM
60.80,-102.84,Low VHF+FM
60.83,-101.55,Low VHF+FM
60.85,-102.92,Low VHF+FM
60.87,-98.38,Low VHF+FM
60.89,-99.31,Low VHF+FM
60.91,-102.06,Low VHF+FM
60.93,-98.77,Low VHF+FM
60.96,-95.41,Low VHF+FM
60.98,-94.15,Low VHF+FM
61.00,-95.89,Low VHF+FM
61.02,-89.25,Low VHF+FM
61.04,-93.43,Low VHF+FM
61.07,-97.49,Low VHF+FM
61.09,-96.36,Low VHF+FM
61.11,-95.21,Low VHF+FM
61.13,-89.85,Low VHF+FM
61.15,-94.12,Low VHF+FM
61.17,-95.48,Low VHF+FM
61.20,-95.92,Low VHF+FM
61.22,-98.36,Low VHF+FM
61.24,-97.14,Low VHF+FM
61.26,-97.11,Low VHF+FM
61.28,-100.45,Low VHF+FM
61.30,-96.35,Low VHF+FM
61.33,-101.24,Low VHF+FM
61.35,-100.12,Low VHF+FM
61.37,-100.80,Low VHF+FM
61.39,-103.82,Low VHF+FM
61.41,-98.52,Low VHF+FM
61.43,-98.52,Low VHF+FM
61.46,-97.12,Low VHF+FM
61.48,-101.25,Low VHF+FM
61.50,-96.03,Low VHF+FM
61.52,-98.57,Low VHF+FM
61.54,-101.17,Low VHF+FM
61.57,-103.53,Low VHF+FM
61.59,-100.59,Low VHF+FM
61.61,-96.98,Low VHF+FM
61.63,-96.35,Low VHF+FM
61.65,-107.73,Low VHF+FM
61.67,-99.53,Low VHF+FM
61.70,-101.72,Low VHF+FM
61.72,-97.44,Low VHF+FM
61.74,-98.69,Low VHF+FM
61.76,-101.31,Low VHF+FM
61.78,-100.34,Low VHF+FM
61.80,-96.51,Low VHF+FM
61.83,-101.41,Low VHF+FM
61.85,-102.47,Low VHF+FM
61.87,-98.08,Low VHF+FM
61.89,-105.43,Low VHF+FM
61.91,-102.00,Low VHF+FM
61.93,-99.60,Low VHF+FM
61.96,-95.26,Low VHF+FM
61.98,-97.97,Low VHF+FM
62.00,-98.60,Low VHF+FM
62.02,-93.94,Low VHF+FM
62.04,-96.63,Low VHF+FM
62.07,-94.43,Low VHF+FM
62.09,-103.25,Low VHF+FM
62.11,-99.25,Low VHF+FM
62.13,-103.73,Low VHF+FM
62.15,-98.58,Low VHF+FM
62.17,-95.37,Low VHF+FM
62.20,-95.82,Low VHF+FM
62.22,-94.89,Low VHF+FM
62.24,-97.87,Low VHF+FM
62.26,-92.54,Low VHF+FM
62.28,-92.54,Low VHF+FM
62.30,-94.21,Low VHF+FM
62.33,-94.50,Low VHF+FM
62.35,-93.15,Low VHF+FM
62.37,-94.85,Low VHF+FM
62.39,-93.44,Low VHF+FM
62.41,-91.49,Low VHF+FM
62.43,-92.84,Low VHF+FM
62.46,-94.46,Low VHF+FM
62.48,-95.84,Low VHF+FM
62.50,-91.71,Low VHF+FM
62.52,-93.31,Low VHF+FM
62.54,-94.62,Low VHF+FM
62.57,-95.69,Low VHF+FM
62.59,-93.58,Low VHF+FM
62.61,-101.75,Low VHF+FM
62.63,-101.87,Low VHF+FM
62.65,-99.66,Low VHF+FM
62.67,-96.04,Low VHF+FM
62.70,-91.75,Low VHF+FM
62.72,-91.05,Low VHF+FM
62.74,-92.65,Low VHF+FM
62.76,-98.75,Low VHF+FM
62.78,-95.73,Low VHF+FM
62.80,-95.80,Low VHF+FM
62.83,-93.60,Low VHF+FM
62.85,-99.32,Low VHF+FM
62.87,-95.08,Low VHF+FM
62.89,-93.24,Low VHF+FM
62.91,-97.09,Low VHF+FM
62.93,-94.07,Low VHF+FM
62.96,-97.52,Low VHF+FM
62.98,-99.33,Low VHF+FM
63.00,-97.32,Low VHF+FM
63.02,-95.26,Low VHF+FM
63.04,-92.21,Low VHF+FM
63.07,-96.23,Low VHF+FM
63.09,-94.98,Low VHF+FM
63.11,-99.06,Low VHF+FM
63.13,-102.00,Low VHF+FM
63.15,-95.41,Low VHF+FM
63.17,-96.80,Low VHF+FM
63.20,-95.82,Low VHF+FM
63.22,-96.23,Low VHF+FM
63.24,-96.78,Low VHF+FM
63.26,-94.26,Low VHF+FM
63.28,-99.07,Low VHF+FM
63.30,-97.61,Low VHF+FM
63.33,-95.91,Low VHF+FM
63.35,-92.02,Low VHF+FM
63.37,-96.12,Low VHF+FM
63.39,-101.98,Low VHF+FM
63.41,-103.38,Low VHF+FM
63.43,-101.68,Low VHF+FM
63.46,-96.72,Low VHF+FM
63.48,-96.01,Low VHF+FM
63.50,-97.04,Low VHF+FM
63.52,-93.75,Low VHF+FM
63.54,-90.92,Low VHF+FM
63.57,-91.06,Low VHF+FM
63.59,-92.70,Low VHF+FM
63.61,-93.86,Low VHF+FM
63.63,-90.84,Low VHF+FM
63.65,-90.92,Low VHF+FM
63.67,-89.45,Low VHF+FM
63.70,-90.88,Low VHF+FM
63.72,-90.76,Low VHF+FM
63.74,-92.66,Low VHF+FM
63.76,-92.19,Low VHF+FM
63.78,-90.61,Low VHF+FM
63.80,-90.89,Low VHF+FM
63.83,-92.02,Low VHF+FM
63.85,-92.82,Low VHF+FM
63.87,-97.38,Low VHF+FM
63.89,-96.74,Low VHF+FM
63.91,-95.34,Low VHF+FM
63.93,-100.18,Low VHF+FM
63.96,-100.67,Low VHF+FM
63.98,-97.37,Low VHF+FM
64.00,-95.63,Low VHF+FM
64.02,-94.36,Low VHF+FM
64.04,-95.56,Low VHF+FM
64.07,-99.25,Low VHF+FM
64.09,-98.90,Low VHF+FM
64.11,-95.05,Low VHF+FM
64.13,-99.96,Low VHF+FM
64.15,-98.96,Low VHF+FM
64.17,-96.11,Low VHF+FM
64.20,-95.29,Low VHF+FM
64.22,-98.05,Low VHF+FM
64.24,-107.39,Low VHF+FM
64.26,-97.29,Low VHF+FM
64.28,-99.55,Low VHF+FM
64.30,-96.36,Low VHF+FM
64.33,-97.64,Low VHF+FM
64.35,-97.24,Low VHF+FM
64.37,-98.22,Low VHF+FM
64.39,-95.91,Low VHF+FM
64.41,-96.75,Low VHF+FM
64.43,-95.37,Low VHF+FM
64.46,-98.98,Low VHF+FM
64.48,-96.10,Low VHF+FM
64.50,-95.08,Low VHF+FM
64.52,-93.57,Low VHF+FM
64.54,-93.53,Low VHF+FM
64.57,-95.67,Low VHF+FM
64.59,-97.19,Low VHF+FM
64.61,-95.29,Low VHF+FM
64.63,-99.35,Low VHF+FM
64.65,-92.21,Low VHF+FM
64.67,-92.58,Low VHF+FM
64.70,-103.72,Low VHF+FM
64.72,-99.82,Low VHF+FM
64.74,-101.60,Low VHF+FM
64.76,-99.26,Low VHF+FM
64.78,-96.76,Low VHF+FM
64.80,-99.25,Low VHF+FM
64.83,-97.36,Low VHF+FM
64.85,-95.46,Low VHF+FM
64.87,-99.81,Low VHF+FM
64.89,-93.93,Low VHF+FM
64.91,-97.07,Low VHF+FM
64.93,-94.30,Low VHF+FM
64.96,-94.06,Low VHF+FM
64.98,-92.71,Low VHF+FM
65.00,-93.89,Low VHF+FM
65.02,-95.58,Low VHF+FM
65.04,-97.04,Low VHF+FM
65.07,-98.30,Low VHF+FM
65.09,-99.40,Low VHF+FM
65.11,-95.43,Low VHF+FM
65.13,-98.13,Low VHF+FM
65.15,-95.10,Low VHF+FM
65.17,-103.25,Low VHF+FM
65.20,-101.20,Low VHF+FM
65.22,-100.07,Low VHF+FM
65.24,-95.40,Low VHF+FM
65.26,-99.01,Low VHF+FM
65.28,-94.46,Low VHF+FM
65.30,-95.19,Low VHF+FM
65.33,-95.84,Low VHF+FM
65.35,-92.84,Low VHF+FM
65.37,-99.70,Low VHF+FM
65.39,-99.11,Low VHF+FM
65.41,-98.85,Low VHF+FM
65.43,-98.02,Low VHF+FM
65.46,-94.74,Low VHF+FM
65.48,-99.46,Low VHF+FM
65.50,-102.87,Low VHF+FM
65.52,-94.32,Low VHF+FM
65.54,-100.58,Low VHF+FM
65.57,-101.36,Low VHF+FM
65.59,-103.15,Low VHF+FM
65.61,-96.31,Low VHF+FM
65.63,-95.44,Low VHF+FM
65.65,-100.10,Low VHF+FM
65.67,-95.40,Low VHF+FM
65.70,-99.67,Low VHF+FM
65.72,-99.63,Low VHF+FM
65.74,-95.97,Low VHF+FM
65.76,-102.15,Low VHF+FM
65.78,-101.14,Low VHF+FM
65.80,-95.66,Low VHF+FM
65.83,-95.80,Low VHF+FM
65.85,-99.84,Low VHF+FM
65.87,-99.56,Low VHF+FM
65.89,-99.94,Low VHF+FM
65.91,-96.22,Low VHF+FM
65.93,-100.60,Low VHF+FM
65.96,-101.23,Low VHF+FM
65.98,-93.29,Low VHF+FM
66.00,-96.92,Low VHF+FM
66.02,-100.97,Low VHF+FM
66.04,-102.34,Low VHF+FM
66.07,-98.87,Low VHF+FM
66.09,-100.91,Low VHF+FM
66.11,-101.31,Low VHF+FM
66.13,-101.34,Low VHF+FM
66.15,-99.74,Low VHF+FM
66.17,-96.10,Low VHF+FM
66.20,-97.67,Low VHF+FM
66.22,-97.73,Low VHF+FM
66.24,-96.11,Low VHF+FM
66.26,-99.12,Low VHF+FM
66.28,-95.24,Low VHF+FM
66.30,-97.21,Low VHF+FM
66.33,-96.94,Low VHF+FM
66.35,-98.31,Low VHF+FM
66.37,-94.08,Low VHF+FM
66.39,-102.16,Low VHF+FM
66.41,-99.61,Low VHF+FM
66.43,-102.52,Low VHF+FM
66.46,-99.76,Low VHF+FM
66.48,-102.35,Low VHF+FM
66.50,-106.53,Low VHF+FM
66.52,-101.61,Low VHF+FM
66.54,-99.77,Low VHF+FM
66.57,-99.75,Low VHF+FM
66.59,-97.53,Low VHF+FM
66.61,-97.08,Low VHF+FM
66.63,-93.14,Low VHF+FM
66.65,-97.15,Low VHF+FM
66.67,-103.32,Low VHF+FM
66.70,-99.04,Low VHF+FM
66.72,-92.82,Low VHF+FM
66.74,-99.52,Low VHF+FM
66.76,-99.23,Low VHF+FM
66.78,-99.02,Low VHF+FM
