Frequency (MHz),Level (dBm)
57.25,-97.7
57.275,-98.6
57.3,-98.6
57.325,-99.7
57.35,-98.0
57.375,-98.0
57.4,-100.0
57.425,-100.0
57.45,-100.2
57.475,-100.2
57.5,-99.6
57.525,-100.4
57.55,-100.4
57.575,-100.5
57.6,-100.5
57.625,-98.4
57.65,-98.4
57.675,-99.0
57.7,-100.0
57.725,-100.0
57.75,-97.4
57.775,-97.4
57.8,-99.2
57.825,-99.2
57.85,-99.1
57.875,-100.5
57.9,-100.5
57.925,-97.0
57.95,-97.0
57.975,-100.6
58.0,-100.3
58.025,-100.3
58.05,-99.0
58.075,-99.0
58.1,-99.7
58.125,-99.7
58.15,-100.1
58.175,-98.8
58.2,-98.8
58.225,-97.1
58.25,-97.1
58.275,-99.6
58.3,-99.6
58.325,-99.2
58.35,-98.3
58.375,-98.3
58.4,-98.9
58.425,-98.9
58.45,-97.7
58.475,-97.7
58.5,-100.3
58.525,-98.2
58.55,-98.2
58.575,-99.3
58.6,-99.3
58.625,-97.7
58.65,-97.7
58.675,-99.5
58.7,-97.1
58.725,-97.1
58.75,-99.5
58.775,-99.5
58.8,-99.6
58.825,-99.6
58.85,-98.7
58.875,-98.6
58.9,-98.6
58.925,-99.9
58.95,-99.9
58.975,-99.2
59.0,-98.0
59.025,-98.0
59.05,-97.8
59.075,-97.8
59.1,-100.2
59.125,-100.2
59.15,-99.1
59.175,-98.4
59.2,-98.4
59.225,-98.2
59.25,-98.2
59.275,-98.9
59.3,-98.9
59.325,-98.5
59.35,-97.0
59.375,-97.0
59.4,-98.0
59.425,-98.0
59.45,-95.9
59.475,-95.9
59.5,-98.1
59.525,-98.0
59.55,-98.0
59.575,-98.5
59.6,-98.5
59.625,-97.5
59.65,-97.5
59.675,-98.1
59.7,-96.4
59.725,-96.4
59.75,-95.9
59.775,-95.9
59.8,-92.6
59.825,-92.6
59.85,-96.6
59.875,-93.7
59.9,-93.7
59.925,-97.0
59.95,-97.0
59.975,-95.4
60.0,-93.9
60.025,-93.9
60.05,-92.4
60.075,-92.4
60.1,-92.9
60.125,-92.9
60.15,-95.5
60.175,-93.8
60.2,-93.8
60.225,-95.4
60.25,-95.4
60.275,-96.8
60.3,-96.8
60.325,-98.2
60.35,-96.5
60.375,-96.5
60.4,-96.9
60.425,-96.9
60.45,-98.2
60.475,-98.2
60.5,-95.7
60.525,-97.1
60.55,-97.1
60.575,-96.2
60.6,-96.2
60.625,-95.8
60.65,-95.8
60.675,-96.6
60.7,-94.2
60.725,-94.2
60.75,-96.8
60.775,-96.8
60.8,-94.8
60.825,-94.8
60.85,-93.7
60.875,-93.9
60.9,-93.9
60.925,-94.5
60.95,-94.5
60.975,-93.7
61.0,-93.4
61.025,-93.4
61.05,-91.7
61.075,-91.7
61.1,-92.8
61.125,-92.8
61.15,-92.7
61.175,-93.0
61.2,-93.0
61.225,-91.8
61.25,-91.8
61.275,-92.3
61.3,-92.3
61.325,-92.7
61.35,-93.0
61.375,-93.0
61.4,-91.8
61.425,-91.8
61.45,-90.8
61.475,-90.8
61.5,-91.3
61.525,-92.3
61.55,-92.3
61.575,-91.9
61.6,-91.9
61.625,-90.2
61.65,-90.2
61.675,-92.2
61.7,-92.6
61.725,-92.6
61.75,-94.0
61.775,-94.0
61.8,-92.5
61.825,-92.5
61.85,-93.1
61.875,-93.3
61.9,-93.3
61.925,-93.9
61.95,-93.9
61.975,-92.4
62.0,-93.0
62.025,-93.0
62.05,-94.0
62.075,-94.0
62.1,-91.3
62.125,-91.3
62.15,-91.1
62.175,-91.9
62.2,-91.9
62.225,-92.4
62.25,-92.4
62.275,-91.0
62.3,-91.0
62.325,-91.3
62.35,-90.2
62.375,-90.2
62.4,-89.5
62.425,-89.5
62.45,-90.5
62.475,-90.5
62.5,-88.8
62.525,-88.9
62.55,-88.9
62.575,-88.4
62.6,-88.4
62.625,-88.4
62.65,-88.4
62.675,-89.2
62.7,-89.4
62.725,-89.4
62.75,-88.7
62.775,-88.7
62.8,-89.5
62.825,-89.5
62.85,-88.6
62.875,-89.8
62.9,-89.8
62.925,-87.8
62.95,-87.8
62.975,-89.7
63.0,-90.0
63.025,-90.0
63.05,-89.5
63.075,-89.5
63.1,-87.3
63.125,-87.3
63.15,-90.4
63.175,-90.2
63.2,-90.2
63.225,-90.4
63.25,-90.4
63.275,-90.1
63.3,-90.1
63.325,-90.2
63.35,-90.8
63.375,-90.8
63.4,-92.4
63.425,-92.4
63.45,-90.8
63.475,-90.8
63.5,-91.6
63.525,-92.4
63.55,-92.4
63.575,-91.0
63.6,-91.0
63.625,-88.7
63.65,-88.7
63.675,-91.4
63.7,-90.8
63.725,-90.8
63.75,-90.9
63.775,-90.9
63.8,-90.6
63.825,-90.6
63.85,-89.9
63.875,-90.1
63.9,-90.1
63.925,-90.0
63.95,-90.0
63.975,-89.5
64.0,-89.5
64.025,-89.5
64.05,-90.6
64.075,-90.6
64.1,-90.2
64.125,-90.2
64.15,-89.6
64.175,-90.1
64.2,-90.1
64.225,-90.4
64.25,-90.4
64.275,-89.7
64.3,-89.7
64.325,-90.3
64.35,-90.0
64.375,-90.0
64.4,-90.8
64.425,-90.8
64.45,-90.0
64.475,-90.0
64.5,-90.1
64.525,-90.0
64.55,-90.0
64.575,-90.2
64.6,-90.2
64.625,-90.7
64.65,-90.7
64.675,-90.2
64.7,-90.5
64.725,-90.5
64.75,-90.6
64.775,-90.6
64.8,-89.7
64.825,-89.7
64.85,-91.6
64.875,-91.3
64.9,-91.3
64.925,-91.4
64.95,-91.4
64.975,-92.3
65.0,-92.9
65.025,-92.9
65.05,-92.7
65.075,-92.7
65.1,-93.7
65.125,-93.7
65.15,-93.9
65.175,-93.5
65.2,-93.5
65.225,-91.9
65.25,-91.9
65.275,-92.7
65.3,-92.7
65.325,-91.7
65.35,-92.8
65.375,-92.8
65.4,-92.0
65.425,-92.0
65.45,-91.9
65.475,-91.9
65.5,-93.0
65.525,-92.3
65.55,-92.3
65.575,-90.2
65.6,-90.2
65.625,-91.1
65.65,-91.1
65.675,-91.7
65.7,-91.0
65.725,-91.0
65.75,-92.4
65.775,-92.4
65.8,-91.1
65.825,-91.1
65.85,-91.2
65.875,-91.3
65.9,-91.3
65.925,-91.2
65.95,-91.2
65.975,-91.4
66.0,-91.2
66.025,-91.2
66.05,-90.1
66.075,-90.1
66.1,-90.6
66.125,-90.6
66.15,-92.6
66.175,-92.5
66.2,-92.5
66.225,-93.0
66.25,-93.0
66.275,-92.6
66.3,-92.6
66.325,-93.2
66.35,-93.7
66.375,-93.7
66.4,-93.5
66.425,-93.5
66.45,-94.3
66.475,-94.3
66.5,-94.1
66.525,-94.1
66.55,-94.1
66.575,-93.7
66.6,-93.7
66.625,-92.6
66.65,-92.6
66.675,-93.4
66.7,-95.4
66.725,-95.4
66.75,-94.9
66.775,-94.9
66.8,-96.2
66.825,-96.2
66.85,-94.9
66.875,-93.5
66.9,-93.5
66.925,-94.1
66.95,-94.1
66.975,-93.8
67.0,-93.9
67.025,-93.9
67.05,-93.7
67.075,-93.7
67.1,-93.1
67.125,-93.1
67.15,-94.3
67.175,-93.6
67.2,-93.6
67.225,-94.3
67.25,-94.3
67.275,-94.0
67.3,-94.0
67.325,-93.6
67.35,-93.7
67.375,-93.7
67.4,-94.1
67.425,-94.1
67.45,-94.0
67.475,-94.0
67.5,-93.2
67.525,-94.0
67.55,-94.0
67.575,-95.0
67.6,-95.0
67.625,-94.3
67.65,-94.3
67.675,-93.3
67.7,-93.5
67.725,-93.5
67.75,-94.4
67.775,-94.4
67.8,-93.3
67.825,-93.3
67.85,-94.1
67.875,-95.0
67.9,-95.0
67.925,-94.9
67.95,-94.9
67.975,-95.3
68.0,-94.6
68.025,-94.6
68.05,-96.4
68.075,-96.4
68.1,-95.1
68.125,-95.1
68.15,-95.9
68.175,-95.9
68.2,-95.9
68.225,-95.9
68.25,-95.9
68.275,-96.5
68.3,-96.5
68.325,-96.5
68.35,-95.1
68.375,-95.1
68.4,-95.7
68.425,-95.7
68.45,-96.9
68.475,-96.9
68.5,-95.8
68.525,-94.5
68.55,-94.5
68.575,-95.4
68.6,-95.4
68.625,-93.4
68.65,-93.4
68.675,-94.2
68.7,-93.3
68.725,-93.3
68.75,-94.9
68.775,-94.9
68.8,-95.1
68.825,-95.1
68.85,-95.2
68.875,-94.9
68.9,-94.9
68.925,-94.1
68.95,-94.1
68.975,-94.5
69.0,-95.1
69.025,-95.1
69.05,-95.8
69.075,-95.8
69.1,-95.5
69.125,-95.5
69.15,-95.5
69.175,-94.9
69.2,-94.9
69.225,-94.8
69.25,-94.8
69.275,-95.0
69.3,-95.0
69.325,-95.2
69.35,-95.7
69.375,-95.7
69.4,-94.8
69.425,-94.8
69.45,-96.3
69.475,-96.3
69.5,-96.1
69.525,-96.4
69.55,-96.4
69.575,-96.1
69.6,-96.1
69.625,-94.7
69.65,-94.7
69.675,-95.9
69.7,-94.9
69.725,-94.9
69.75,-96.3
69.775,-96.3
69.8,-97.2
69.825,-97.2
69.85,-96.9
69.875,-97.5
69.9,-97.5
69.925,-96.6
69.95,-96.6
69.975,-95.7
70.0,-96.2
70.025,-96.2
70.05,-96.1
70.075,-96.1
70.1,-95.5
70.125,-95.5
70.15,-95.1
70.175,-96.6
70.2,-96.6
70.225,-94.9
70.25,-94.9
70.275,-95.8
70.3,-95.8
70.325,-95.5
70.35,-96.0
70.375,-96.0
70.4,-95.7
70.425,-95.7
70.45,-95.5
70.475,-95.5
70.5,-95.2
70.525,-96.6
70.55,-96.6
70.575,-95.7
70.6,-95.7
70.625,-95.4
70.65,-95.4
70.675,-97.1
70.7,-96.8
70.725,-96.8
70.75,-96.6
70.775,-96.6
70.8,-95.7
70.825,-95.7
70.85,-95.0
70.875,-95.0
70.9,-95.0
70.925,-96.2
70.95,-96.2
70.975,-96.2
71.0,-96.9
71.025,-96.9
71.05,-95.0
71.075,-95.0
71.1,-93.5
71.125,-93.5
71.15,-96.9
71.175,-97.1
71.2,-97.1
71.225,-97.6
71.25,-97.6
71.275,-97.3
71.3,-97.3
71.325,-96.8
71.35,-96.1
71.375,-96.1
71.4,-96.0
71.425,-96.0
71.45,-94.5
71.475,-94.5
71.5,-95.1
71.525,-96.6
71.55,-96.6
71.575,-95.3
71.6,-95.3
71.625,-93.6
71.65,-93.6
71.675,-95.5
71.7,-96.9
71.725,-96.9
71.75,-95.4
71.775,-95.4
71.8,-95.3
71.825,-95.3
71.85,-97.1
71.875,-94.8
71.9,-94.8
71.925,-94.6
71.95,-94.6
71.975,-94.5
72.0,-93.4
72.025,-93.4
72.05,-92.8
72.075,-92.8
72.1,-93.3
72.125,-93.3
72.15,-96.0
72.175,-96.3
72.2,-96.3
72.225,-92.8
72.25,-92.8
72.275,-94.0
72.3,-94.0
72.325,-94.4
72.35,-96.7
72.375,-96.7
72.4,-96.1
72.425,-96.1
72.45,-95.8
72.475,-95.8
72.5,-94.8
72.525,-94.6
72.55,-94.6
72.575,-96.5
72.6,-96.5
72.625,-95.5
72.65,-95.5
72.675,-97.0
72.7,-95.9
72.725,-95.9
72.75,-97.3
72.775,-97.3
72.8,-97.3
72.825,-97.3
72.85,-95.7
72.875,-96.8
72.9,-96.8
72.925,-96.4
72.95,-96.4
72.975,-96.5
73.0,-96.3
73.025,-96.3
73.05,-98.3
73.075,-98.3
73.1,-97.2
73.125,-97.2
73.15,-98.2
73.175,-97.6
73.2,-97.6
73.225,-98.0
73.25,-98.0
73.275,-96.7
73.3,-96.7
73.325,-97.9
73.35,-96.9
73.375,-96.9
73.4,-96.8
73.425,-96.8
73.45,-97.0
73.475,-97.0
73.5,-97.8
73.525,-97.2
73.55,-97.2
73.575,-96.5
73.6,-96.5
73.625,-98.5
73.65,-98.5
73.675,-98.0
73.7,-96.6
73.725,-96.6
73.75,-97.7
73.775,-97.7
73.8,-98.0
73.825,-98.0
73.85,-97.5
73.875,-97.4
73.9,-97.4
73.925,-98.7
73.95,-98.7
73.975,-97.5
74.0,-98.6
74.0,-91.9
74.025,-91.9
74.05,-91.1
74.075,-91.1
74.1,-89.8
74.125,-89.8
74.15,-89.6
74.175,-90.2
74.2,-90.2
74.225,-88.6
74.25,-88.6
74.275,-89.8
74.3,-89.8
74.325,-90.6
74.35,-91.0
74.375,-91.0
74.4,-91.9
74.425,-91.9
74.45,-91.4
74.475,-91.4
74.5,-91.6
74.525,-94.0
74.55,-94.0
74.575,-94.0
74.6,-94.0
74.625,-94.2
74.65,-94.2
74.675,-94.6
74.7,-93.2
74.725,-93.2
74.75,-94.1
74.775,-94.1
74.8,-95.2
74.825,-95.2
74.85,-93.9
74.875,-94.8
74.9,-94.8
74.925,-95.0
74.95,-95.0
74.975,-94.1
75.0,-94.4
75.025,-94.4
75.05,-96.4
75.075,-96.4
75.1,-93.7
75.125,-93.7
75.15,-93.7
75.175,-92.9
75.2,-92.9
75.225,-96.3
75.25,-96.3
75.275,-95.8
75.3,-95.8
75.325,-94.5
75.35,-94.0
75.375,-94.0
75.4,-95.2
75.425,-95.2
75.45,-94.1
75.475,-94.1
75.5,-96.2
75.525,-94.8
75.55,-94.8
75.575,-96.9
75.6,-96.9
75.625,-94.7
75.65,-94.7
75.675,-94.1
75.7,-94.1
75.725,-94.1
75.75,-95.6
75.775,-95.6
75.8,-94.4
75.825,-94.4
75.85,-93.7
75.875,-94.6
75.9,-94.6
75.925,-95.7
75.95,-95.7
75.975,-95.0
76.0,-94.4
76.025,-94.4
76.05,-93.6
76.075,-93.6
76.1,-94.3
76.125,-94.3
76.15,-96.6
76.175,-95.0
76.2,-95.0
76.225,-94.0
76.25,-94.0
76.275,-94.5
76.3,-94.5
76.325,-95.8
76.35,-97.4
76.375,-97.4
76.4,-95.3
76.425,-95.3
76.45,-93.0
76.475,-93.0
76.5,-94.9
76.525,-94.7
76.55,-94.7
76.575,-95.0
76.6,-95.0
76.625,-96.0
76.65,-96.0
76.675,-95.3
76.7,-96.4
76.725,-96.4
76.75,-95.7
76.775,-95.7
76.8,-95.4
76.825,-95.4
76.85,-96.2
76.875,-93.7
76.9,-93.7
76.925,-95.3
76.95,-95.3
76.975,-93.8
77.0,-94.6
77.025,-94.6
77.05,-94.3
77.075,-94.3
77.1,-95.4
77.125,-95.4
77.15,-95.0
77.175,-95.6
77.2,-95.6
77.225,-94.5
77.25,-94.5
77.275,-95.0
77.3,-95.0
77.325,-95.1
77.35,-95.9
77.375,-95.9
77.4,-95.8
77.425,-95.8
77.45,-95.0
77.475,-95.0
77.5,-90.9
77.525,-94.5
77.55,-94.5
77.575,-94.4
77.6,-94.4
77.625,-94.7
77.65,-94.7
77.675,-95.0
77.7,-95.3
77.725,-95.3
77.75,-95.0
77.775,-95.0
77.8,-93.8
77.825,-93.8
77.85,-96.0
77.875,-96.4
77.9,-96.4
77.925,-95.1
77.95,-95.1
77.975,-96.8
78.0,-93.1
78.025,-93.1
78.05,-94.7
78.075,-94.7
78.1,-94.1
78.125,-94.1
78.15,-94.6
78.175,-95.5
78.2,-95.5
78.225,-95.5
78.25,-95.5
78.275,-94.7
78.3,-94.7
78.325,-96.8
78.35,-95.7
78.375,-95.7
78.4,-95.4
78.425,-95.4
78.45,-93.3
78.475,-93.3
78.5,-93.5
78.525,-95.0
78.55,-95.0
78.575,-95.1
78.6,-95.1
78.625,-95.9
78.65,-95.9
78.675,-95.3
78.7,-95.9
78.725,-95.9
78.75,-96.2
78.775,-96.2
78.8,-95.0
78.825,-95.0
78.85,-96.7
78.875,-93.9
78.9,-93.9
78.925,-97.3
78.95,-97.3
78.975,-96.1
79.0,-93.3
79.025,-93.3
79.05,-93.5
79.075,-93.5
79.1,-96.1
79.125,-96.1
79.15,-96.1
79.175,-95.7
79.2,-95.7
79.225,-95.8
79.25,-95.8
79.275,-94.9
79.3,-94.9
79.325,-96.1
79.35,-97.0
79.375,-97.0
79.4,-95.2
79.425,-95.2
79.45,-95.5
79.475,-95.5
79.5,-95.1
79.525,-95.4
79.55,-95.4
79.575,-95.2
79.6,-95.2
79.625,-95.2
79.65,-95.2
79.675,-96.4
79.7,-94.4
79.725,-94.4
79.75,-95.0
79.775,-95.0
79.8,-94.9
79.825,-94.9
79.85,-94.7
79.875,-94.2
79.9,-94.2
79.925,-93.9
79.95,-93.9
79.975,-94.6
80.0,-92.8
80.025,-92.8
80.05,-91.8
80.075,-91.8
80.1,-94.2
80.125,-94.2
80.15,-95.6
80.175,-94.5
80.2,-94.5
80.225,-94.3
80.25,-94.3
80.275,-96.5
80.3,-96.5
80.325,-95.4
80.35,-94.5
80.375,-94.5
80.4,-96.4
80.425,-96.4
80.45,-94.5
80.475,-94.5
80.5,-95.3
80.525,-95.4
80.55,-95.4
80.575,-96.1
80.6,-96.1
80.625,-95.7
80.65,-95.7
80.675,-97.2
80.7,-95.0
80.725,-95.0
80.75,-97.1
80.775,-97.1
80.8,-96.2
80.825,-96.2
80.85,-96.5
80.875,-94.9
80.9,-94.9
80.925,-94.9
80.95,-94.9
80.975,-94.7
81.0,-95.4
81.025,-95.4
81.05,-96.1
81.075,-96.1
81.1,-94.9
81.125,-94.9
81.15,-93.7
81.175,-95.7
81.2,-95.7
81.225,-95.5
81.25,-95.5
81.275,-94.5
81.3,-94.5
81.325,-94.9
81.35,-94.3
81.375,-94.3
81.4,-95.5
81.425,-95.5
81.45,-95.5
81.475,-95.5
81.5,-95.8
81.525,-94.9
81.55,-94.9
81.575,-95.1
81.6,-95.1
81.625,-95.9
81.65,-95.9
81.675,-95.1
81.7,-94.6
81.725,-94.6
81.75,-93.8
81.775,-93.8
81.8,-94.8
81.825,-94.8
81.85,-94.8
81.875,-95.0
81.9,-95.0
81.925,-94.8
81.95,-94.8
81.975,-93.9
82.0,-93.7
82.025,-93.7
82.05,-96.4
82.075,-96.4
82.1,-95.4
82.125,-95.4
82.15,-95.0
82.175,-95.2
82.2,-95.2
82.225,-95.3
82.25,-95.3
82.275,-95.6
82.3,-95.6
82.325,-95.9
82.35,-93.8
82.375,-93.8
82.4,-95.0
82.425,-95.0
82.45,-94.1
82.475,-94.1
82.5,-94.1
82.525,-94.7
82.55,-94.7
82.575,-93.8
82.6,-93.8
82.625,-94.1
82.65,-94.1
82.675,-92.3
82.7,-93.5
82.725,-93.5
82.75,-93.1
82.775,-93.1
82.8,-94.3
82.825,-94.3
82.85,-95.0
82.875,-93.5
82.9,-93.5
82.925,-94.8
82.95,-94.8
82.975,-95.2
83.0,-93.2
83.025,-93.2
83.05,-95.4
83.075,-95.4
83.1,-94.8
83.125,-94.8
83.15,-94.4
83.175,-96.3
83.2,-96.3
83.225,-93.4
83.25,-93.4
83.275,-94.3
83.3,-94.3
83.325,-94.3
83.35,-95.4
83.375,-95.4
83.4,-94.1
83.425,-94.1
83.45,-95.3
83.475,-95.3
83.5,-92.6
83.525,-93.5
83.55,-93.5
83.575,-92.3
83.6,-92.3
83.625,-94.3
83.65,-94.3
83.675,-95.5
83.7,-94.0
83.725,-94.0
83.75,-93.0
83.775,-93.0
83.8,-93.5
83.825,-93.5
83.85,-92.9
83.875,-93.2
83.9,-93.2
83.925,-93.3
83.95,-93.3
83.975,-92.1
84.0,-92.1
84.025,-92.1
84.05,-91.0
84.075,-91.0
84.1,-93.2
84.125,-93.2
84.15,-94.7
84.175,-92.8
84.2,-92.8
84.225,-92.4
84.25,-92.4
84.275,-95.4
84.3,-95.4
84.325,-94.3
84.35,-94.7
84.375,-94.7
84.4,-94.7
84.425,-94.7
84.45,-95.7
84.475,-95.7
84.5,-94.1
84.525,-94.2
84.55,-94.2
84.575,-95.5
84.6,-95.5
84.625,-93.2
84.65,-93.2
84.675,-95.3
84.7,-95.2
84.725,-95.2
84.75,-93.4
84.775,-93.4
84.8,-95.4
84.825,-95.4
84.85,-94.1
84.875,-95.3
84.9,-95.3
84.925,-95.4
84.95,-95.4
84.975,-95.5
85.0,-95.6
85.025,-95.6
85.05,-93.1
85.075,-93.1
85.1,-93.7
85.125,-93.7
85.15,-94.1
85.175,-95.2
85.2,-95.2
85.225,-94.4
85.25,-94.4
85.275,-94.7
85.3,-94.7
85.325,-94.1
85.35,-94.5
85.375,-94.5
85.4,-94.0
85.425,-94.0
85.45,-95.0
85.475,-95.0
85.5,-92.9
85.525,-91.8
85.55,-91.8
85.575,-91.6
85.6,-91.6
85.625,-91.4
85.65,-91.4
85.675,-93.2
85.7,-89.8
85.725,-89.8
85.75,-93.3
85.775,-93.3
85.8,-93.7
85.825,-93.7
85.85,-93.3
85.875,-93.7
85.9,-93.7
85.925,-94.2
85.95,-94.2
85.975,-93.6
86.0,-93.0
86.025,-93.0
86.05,-94.6
86.075,-94.6
86.1,-93.3
86.125,-93.3
86.15,-94.9
86.175,-93.6
86.2,-93.6
86.225,-96.2
86.25,-96.2
86.275,-94.7
86.3,-94.7
86.325,-95.6
86.35,-95.3
86.375,-95.3
86.4,-94.6
86.425,-94.6
86.45,-94.3
86.475,-94.3
86.5,-95.3
86.525,-95.4
86.55,-95.4
86.575,-94.6
86.6,-94.6
86.625,-94.8
86.65,-94.8
86.675,-93.9
86.7,-94.5
86.725,-94.5
86.75,-92.5
86.775,-92.5
86.8,-94.5
86.825,-94.5
86.85,-94.4
86.875,-94.1
86.9,-94.1
86.925,-92.1
86.95,-92.1
86.975,-93.1
87.0,-93.5
87.025,-93.5
87.05,-90.3
87.075,-90.3
87.1,-93.4
87.125,-93.4
87.15,-93.1
87.175,-93.6
87.2,-93.6
87.225,-93.1
87.25,-93.1
87.275,-93.9
87.3,-93.9
87.325,-94.5
87.35,-94.6
87.375,-94.6
87.4,-93.4
87.425,-93.4
87.45,-92.8
87.475,-92.8
87.5,-92.9
87.525,-92.0
87.55,-92.0
87.575,-92.8
87.6,-92.8
87.625,-93.5
87.65,-93.5
87.675,-94.2
87.7,-93.2
87.725,-93.2
87.75,-91.6
87.775,-91.6
87.8,-92.0
87.825,-92.0
87.85,-92.4
87.875,-90.9
87.9,-90.9
87.925,-90.2
87.95,-90.2
87.975,-89.5
88.0,-91.6
88.025,-91.6
88.05,-90.9
88.075,-90.9
88.1,-90.1
88.125,-90.1
88.15,-92.4
88.175,-91.2
88.2,-91.2
88.225,-93.2
88.25,-93.2
88.275,-91.9
88.3,-91.9
88.325,-93.6
88.35,-92.7
88.375,-92.7
88.4,-92.8
88.425,-92.8
88.45,-90.2
88.475,-90.2
88.5,-92.9
88.525,-92.3
88.55,-92.3
88.575,-92.6
88.6,-92.6
88.625,-93.1
88.65,-93.1
88.675,-93.7
88.7,-94.9
88.725,-94.9
88.75,-93.5
88.775,-93.5
88.8,-93.9
88.825,-93.9
88.85,-92.8
88.875,-94.0
88.9,-94.0
88.925,-91.1
88.95,-91.1
88.975,-90.8
89.0,-93.8
89.025,-93.8
89.05,-93.7
89.075,-93.7
89.1,-94.1
89.125,-94.1
89.15,-92.6
89.175,-94.1
89.2,-94.1
89.225,-94.6
89.25,-94.6
89.275,-93.8
89.3,-93.8
89.325,-92.4
89.35,-95.1
89.375,-95.1
89.4,-94.2
89.425,-94.2
89.45,-94.3
89.475,-94.3
89.5,-94.7
89.525,-92.7
89.55,-92.7
89.575,-93.4
89.6,-93.4
89.625,-92.7
89.65,-92.7
89.675,-93.6
89.7,-94.4
89.725,-94.4
89.75,-94.0
89.775,-94.0
89.8,-94.3
89.825,-94.3
89.85,-92.4
89.875,-94.9
89.9,-94.9
89.925,-94.6
89.95,-94.6
89.975,-95.0
90.0,-95.0
90.025,-95.0
90.05,-94.2
90.075,-94.2
90.1,-93.9
90.125,-93.9
90.15,-93.7
90.175,-95.3
90.2,-95.3
90.225,-94.5
90.25,-94.5
90.275,-94.6
90.3,-94.6
90.325,-95.7
90.35,-93.5
90.375,-93.5
90.4,-92.9
90.425,-92.9
90.45,-94.5
90.475,-94.5
90.5,-94.6
90.525,-93.7
90.55,-93.7
90.575,-94.8
90.6,-94.8
90.625,-95.6
90.65,-95.6
90.675,-95.4
90.7,-94.9
90.725,-94.9
90.75,-94.5
90.775,-94.5
90.8,-94.0
90.825,-94.0
90.85,-95.1
90.875,-94.5
90.9,-94.5
90.925,-95.3
90.95,-95.3
90.975,-94.7
91.0,-93.6
91.025,-93.6
91.05,-94.7
91.075,-94.7
91.1,-94.2
91.125,-94.2
91.15,-94.3
91.175,-93.0
91.2,-93.0
91.225,-93.7
91.25,-93.7
91.275,-92.8
91.3,-92.8
91.325,-92.3
91.35,-92.6
91.375,-92.6
91.4,-92.4
91.425,-92.4
91.45,-92.8
91.475,-92.8
91.5,-93.6
91.525,-93.0
91.55,-93.0
91.575,-93.5
91.6,-93.5
91.625,-95.7
91.65,-95.7
91.675,-94.3
91.7,-95.1
91.725,-95.1
91.75,-93.5
91.775,-93.5
91.8,-94.5
91.825,-94.5
91.85,-95.2
91.875,-94.1
91.9,-94.1
91.925,-96.2
91.95,-96.2
91.975,-95.6
92.0,-95.9
92.025,-95.9
92.05,-94.9
92.075,-94.9
92.1,-96.1
92.125,-96.1
92.15,-95.6
92.175,-92.4
92.2,-92.4
92.225,-95.1
92.25,-95.1
92.275,-95.6
92.3,-95.6
92.325,-95.2
92.35,-96.0
92.375,-96.0
92.4,-93.5
92.425,-93.5
92.45,-94.3
92.475,-94.3
92.5,-95.1
92.525,-95.3
92.55,-95.3
92.575,-92.5
92.6,-92.5
92.625,-95.2
92.65,-95.2
92.675,-92.3
92.7,-94.9
92.725,-94.9
