Frequency (MHz),Level (dBm)
66.075,-90.6
66.1,-92.6
66.125,-91.1
66.15,-91.6
66.175,-91.2
66.2,-91.3
66.225,-91.7
66.25,-92.0
66.275,-92.7
66.3,-92.0
66.325,-89.7
66.35,-91.6
66.375,-90.4
66.4,-90.5
66.425,-91.5
66.45,-90.6
66.475,-91.3
66.5,-91.8
66.525,-91.3
66.55,-92.2
66.575,-91.6
66.6,-92.2
66.625,-91.1
66.65,-91.1
66.675,-92.3
66.7,-92.4
66.725,-92.2
66.75,-93.0
66.775,-93.6
66.8,-92.9
66.825,-93.0
66.85,-93.0
66.875,-92.2
66.9,-93.9
66.925,-93.1
66.95,-94.1
66.975,-93.1
67.0,-93.8
67.025,-94.2
67.05,-94.4
67.075,-95.7
67.1,-95.1
67.125,-97.3
67.15,-93.8
67.175,-94.7
67.2,-94.1
67.225,-95.7
67.25,-92.9
67.275,-94.0
67.3,-95.4
67.325,-93.8
67.35,-93.4
67.375,-94.1
67.4,-93.5
67.425,-93.0
67.45,-93.3
67.475,-94.1
67.5,-93.2
67.525,-92.6
67.55,-93.0
67.575,-93.4
67.6,-93.8
67.625,-93.6
67.65,-93.6
67.675,-92.9
67.7,-92.1
67.725,-93.1
67.75,-93.8
67.775,-93.2
67.8,-93.8
67.825,-92.7
67.85,-93.8
67.875,-93.2
67.9,-93.2
67.925,-93.5
67.95,-92.5
67.975,-94.7
68.0,-94.4
68.025,-93.5
68.05,-95.1
68.075,-94.2
68.1,-93.4
68.125,-93.5
68.15,-94.4
68.175,-93.9
68.2,-96.5
68.225,-95.0
68.25,-95.9
68.275,-96.2
68.3,-96.2
68.325,-95.1
68.35,-97.9
68.375,-95.4
68.4,-97.6
68.425,-96.4
68.45,-96.2
68.475,-96.0
68.5,-96.0
68.525,-96.2
68.55,-95.3
68.575,-95.9
68.6,-94.5
68.625,-95.5
68.65,-94.9
68.675,-93.6
68.7,-93.9
68.725,-93.4
68.75,-94.1
68.775,-94.3
68.8,-93.8
68.825,-94.2
68.85,-94.1
68.875,-93.8
68.9,-94.2
68.925,-93.8
68.95,-94.3
68.975,-93.4
69.0,-94.3
69.025,-94.4
69.05,-94.5
69.075,-93.5
69.1,-94.1
69.125,-92.7
69.15,-91.2
69.175,-93.7
69.2,-93.9
69.225,-94.7
69.25,-93.5
69.275,-93.5
69.3,-95.1
69.325,-94.1
69.35,-95.4
69.375,-94.0
69.4,-95.5
69.425,-95.0
69.45,-94.7
69.475,-95.0
69.5,-95.8
69.525,-96.3
69.55,-93.3
69.575,-95.7
69.6,-97.6
69.625,-95.8
69.65,-96.8
69.675,-96.2
69.7,-97.4
69.725,-95.5
69.75,-97.3
69.775,-94.3
69.8,-96.2
69.825,-96.2
69.85,-96.2
69.875,-95.0
69.9,-95.3
69.925,-95.8
69.95,-96.2
69.975,-96.0
70.0,-95.0
70.025,-95.6
70.05,-94.2
70.075,-94.4
70.1,-94.3
70.125,-94.0
70.15,-95.7
70.175,-94.6
70.2,-94.5
70.225,-95.6
70.25,-94.7
70.275,-93.8
70.3,-93.8
70.325,-93.4
70.35,-93.9
70.375,-93.9
70.4,-94.9
70.425,-94.6
70.45,-94.9
70.475,-92.8
70.5,-94.9
70.525,-95.2
70.55,-94.2
70.575,-94.5
70.6,-95.8
70.625,-95.0
70.65,-93.5
70.675,-96.0
70.7,-94.4
70.725,-96.2
70.75,-97.2
70.775,-95.9
70.8,-96.8
70.825,-96.7
70.85,-96.9
70.875,-96.2
70.9,-96.8
70.925,-96.5
70.95,-97.0
70.975,-97.5
71.0,-97.9
71.025,-95.4
71.05,-96.1
71.075,-95.0
71.1,-95.6
71.125,-97.3
71.15,-94.8
71.175,-96.8
71.2,-94.8
71.225,-95.1
71.25,-96.4
71.275,-95.4
71.3,-95.2
71.325,-96.1
71.35,-95.2
71.375,-95.7
71.4,-96.2
71.425,-94.1
71.45,-95.2
71.475,-94.9
71.5,-95.2
71.525,-94.5
71.55,-94.5
71.575,-94.6
71.6,-94.5
71.625,-95.8
71.65,-96.5
71.675,-94.1
71.7,-93.1
71.725,-94.9
71.75,-93.6
71.775,-94.6
71.8,-94.8
71.825,-95.7
71.85,-95.4
71.875,-94.7
71.9,-95.9
71.925,-96.2
71.95,-95.1
71.975,-93.6
72.0,-92.7
72.025,-94.2
72.05,-94.7
72.075,-95.3
72.1,-94.6
72.125,-96.8
72.15,-95.9
72.175,-96.7
72.2,-95.7
72.225,-95.7
72.25,-97.4
72.275,-97.8
72.3,-97.0
72.325,-97.3
72.35,-98.7
72.375,-97.2
72.4,-97.3
72.425,-95.2
72.45,-97.5
72.475,-97.5
72.5,-95.7
72.525,-97.5
72.55,-96.6
72.575,-94.3
72.6,-95.7
72.625,-96.7
72.65,-98.0
72.675,-96.4
72.7,-97.3
72.725,-96.3
72.75,-96.3
72.775,-96.9
72.8,-97.4
72.825,-96.6
72.85,-96.1
72.875,-95.5
72.9,-96.5
72.925,-95.8
72.95,-97.0
72.975,-95.6
73.0,-97.2
73.025,-96.5
73.05,-96.8
73.075,-96.9
73.1,-95.6
73.125,-96.1
73.15,-97.0
73.175,-97.3
73.2,-97.8
73.225,-97.9
73.25,-97.8
73.275,-97.2
73.3,-97.6
73.325,-98.4
73.35,-97.3
73.375,-96.4
73.4,-97.7
73.425,-96.6
73.45,-97.9
73.475,-99.0
73.5,-100.0
73.525,-99.5
73.55,-99.1
73.575,-99.3
73.6,-98.3
73.625,-98.4
73.65,-98.9
73.675,-96.9
73.7,-96.3
73.725,-98.9
73.75,-96.5
73.775,-98.6
73.8,-98.5
73.825,-97.2
73.85,-96.6
73.875,-96.8
73.9,-96.6
73.925,-98.2
73.95,-97.7
73.975,-97.0
74.0,-96.6
74.0,-97.3
74.025,-97.5
74.05,-99.0
74.075,-96.3
74.1,-98.5
74.125,-97.2
74.15,-98.2
74.175,-94.3
74.2,-92.7
74.225,-92.3
74.25,-90.5
74.275,-91.6
74.3,-91.6
74.325,-93.4
74.35,-95.8
74.375,-96.6
74.4,-98.0
74.425,-97.8
74.45,-98.5
74.475,-96.6
74.5,-99.3
74.525,-99.3
74.55,-98.3
74.575,-97.4
74.6,-99.5
74.625,-97.9
74.65,-99.1
74.675,-98.1
74.7,-99.4
74.725,-98.4
74.75,-99.8
74.775,-98.6
74.8,-96.9
74.825,-97.6
74.85,-99.8
74.875,-99.1
74.9,-99.4
74.925,-99.0
74.95,-98.6
74.975,-97.6
75.0,-98.4
75.025,-99.4
75.05,-98.9
75.075,-96.6
75.1,-98.5
75.125,-96.9
75.15,-98.6
75.175,-99.5
75.2,-99.1
75.225,-100.0
75.25,-96.9
75.275,-99.0
75.3,-99.6
75.325,-97.9
75.35,-99.8
75.375,-98.7
75.4,-99.9
75.425,-98.8
75.45,-100.1
75.475,-98.1
75.5,-99.8
75.525,-100.3
75.55,-98.0
75.575,-99.6
75.6,-99.1
75.625,-99.3
75.65,-98.3
75.675,-98.9
75.7,-99.1
75.725,-98.8
75.75,-98.5
75.775,-98.7
75.8,-97.4
75.825,-98.8
75.85,-98.8
75.875,-99.5
75.9,-96.6
75.925,-97.8
75.95,-98.4
75.975,-99.0
76.0,-97.5
76.025,-99.3
76.05,-99.5
76.075,-99.9
76.1,-99.0
76.125,-97.8
76.15,-99.8
76.175,-99.7
76.2,-97.7
76.225,-99.6
76.25,-99.0
76.275,-97.8
76.3,-97.3
76.325,-99.7
76.35,-99.0
76.375,-99.8
76.4,-99.6
76.425,-99.1
76.45,-97.2
76.475,-98.1
76.5,-99.1
76.525,-99.8
76.55,-99.7
76.575,-98.5
76.6,-98.1
76.625,-98.9
76.65,-97.2
76.675,-99.0
76.7,-99.4
76.725,-99.6
76.75,-99.4
76.775,-98.6
76.8,-99.3
76.825,-97.6
76.85,-99.8
76.875,-98.8
76.9,-99.2
76.925,-98.1
76.95,-99.4
76.975,-99.3
77.0,-99.3
77.025,-98.3
77.05,-99.2
77.075,-98.8
77.1,-99.1
77.125,-97.8
77.15,-99.1
77.175,-96.5
77.2,-99.0
77.225,-98.7
77.25,-97.7
77.275,-98.6
77.3,-98.9
77.325,-98.4
77.35,-99.3
77.375,-96.9
77.4,-100.2
77.425,-99.9
77.45,-98.4
77.475,-97.3
77.5,-100.0
77.525,-99.1
77.55,-98.3
77.575,-98.0
77.6,-99.6
77.625,-99.7
77.65,-99.0
77.675,-98.8
77.7,-98.8
77.725,-99.4
77.75,-99.5
77.775,-98.4
77.8,-98.6
77.825,-99.6
77.85,-96.9
77.875,-99.5
77.9,-98.5
77.925,-99.9
77.95,-98.2
77.975,-98.9
78.0,-99.1
78.025,-99.9
78.05,-99.0
78.075,-98.5
78.1,-99.0
78.125,-98.3
78.15,-98.7
78.175,-98.5
78.2,-100.4
78.225,-99.9
78.25,-98.8
78.275,-100.0
78.3,-97.5
78.325,-97.9
78.35,-100.0
78.375,-98.7
78.4,-98.2
78.425,-99.5
78.45,-98.6
78.475,-100.6
78.5,-96.0
78.525,-98.7
78.55,-99.6
78.575,-98.7
78.6,-98.1
78.625,-97.4
78.65,-98.9
78.675,-99.3
78.7,-98.7
78.725,-99.4
78.75,-100.1
78.775,-97.8
78.8,-98.9
78.825,-99.3
78.85,-97.3
78.875,-98.5
78.9,-99.0
78.925,-99.0
78.95,-100.4
78.975,-97.8
79.0,-99.3
79.025,-99.7
79.05,-98.2
79.075,-98.9
79.1,-98.9
79.125,-98.6
79.15,-101.6
79.175,-100.1
79.2,-99.3
79.225,-100.8
79.25,-100.3
79.275,-99.1
79.3,-99.3
79.325,-100.3
79.35,-99.4
79.375,-97.7
79.4,-99.5
79.425,-99.0
79.45,-99.0
79.475,-100.1
79.5,-97.4
79.525,-99.6
79.55,-100.3
79.575,-100.5
79.6,-99.5
79.625,-99.3
79.65,-99.7
79.675,-99.4
79.7,-98.4
79.725,-98.9
79.75,-99.0
79.775,-99.4
79.8,-100.8
79.825,-98.9
79.85,-99.3
79.875,-99.5
79.9,-99.7
79.925,-95.8
79.95,-98.5
79.975,-95.9
80.0,-96.5
80.025,-96.6
80.05,-97.3
80.075,-96.1
80.1,-99.1
80.125,-98.3
80.15,-99.4
80.175,-98.8
80.2,-100.8
80.225,-99.1
80.25,-99.3
80.275,-98.6
80.3,-99.4
80.325,-99.4
80.35,-99.7
80.375,-98.9
80.4,-100.9
80.425,-98.4
80.45,-100.6
80.475,-98.5
80.5,-99.4
80.525,-99.4
80.55,-100.2
80.575,-98.2
80.6,-100.2
80.625,-100.8
80.65,-99.4
80.675,-100.7
80.7,-99.6
80.725,-101.0
80.75,-100.7
80.775,-97.9
80.8,-100.5
80.825,-100.2
80.85,-99.6
80.875,-98.7
80.9,-99.1
80.925,-98.7
80.95,-100.3
80.975,-99.7
81.0,-100.2
81.025,-98.1
81.05,-99.9
81.075,-99.0
81.1,-98.5
81.125,-99.5
81.15,-99.0
81.175,-100.2
81.2,-99.5
81.225,-99.9
81.25,-98.7
81.275,-99.5
81.3,-98.8
81.325,-97.4
81.35,-98.4
81.375,-98.5
81.4,-99.0
81.425,-97.3
81.45,-100.2
81.475,-98.8
81.5,-97.7
81.525,-98.7
81.55,-99.1
81.575,-99.4
81.6,-99.4
81.625,-98.2
81.65,-98.0
81.675,-99.1
81.7,-99.6
81.725,-99.8
81.75,-98.3
81.775,-97.7
81.8,-99.2
81.825,-98.5
81.85,-100.5
81.875,-99.4
81.9,-99.0
81.925,-98.2
81.95,-99.0
81.975,-98.9
82.0,-99.3
82.025,-99.4
82.05,-98.6
82.075,-100.8
82.1,-98.9
82.125,-98.6
82.15,-97.6
82.175,-98.3
82.2,-98.3
82.225,-99.3
82.25,-97.3
82.275,-99.1
82.3,-98.5
82.325,-99.5
82.35,-98.8
82.375,-99.4
82.4,-98.6
82.425,-98.3
82.45,-98.9
82.475,-98.7
82.5,-96.9
82.525,-98.0
82.55,-98.1
82.575,-98.6
82.6,-97.7
82.625,-97.6
82.65,-98.2
82.675,-99.2
82.7,-97.2
82.725,-99.9
82.75,-98.1
82.775,-99.2
82.8,-98.2
82.825,-96.5
82.85,-98.1
82.875,-98.1
82.9,-98.2
82.925,-98.5
82.95,-96.4
82.975,-97.3
83.0,-98.5
83.025,-99.4
83.05,-97.5
83.075,-98.4
83.1,-97.6
83.125,-98.7
83.15,-99.1
83.175,-99.1
83.2,-99.6
83.225,-99.3
83.25,-98.4
83.275,-97.8
83.3,-97.7
83.325,-98.3
83.35,-95.4
83.375,-96.9
83.4,-95.6
83.425,-98.4
83.45,-98.2
83.475,-98.8
83.5,-99.8
83.525,-98.3
83.55,-98.7
83.575,-99.2
83.6,-96.7
83.625,-99.9
83.65,-99.1
83.675,-98.8
83.7,-98.8
83.725,-98.6
83.75,-98.0
83.775,-99.6
83.8,-99.1
83.825,-98.9
83.85,-98.6
83.875,-99.1
83.9,-97.1
83.925,-96.4
83.95,-96.6
83.975,-96.1
84.0,-94.8
84.0,-94.2
84.025,-95.3
84.05,-96.0
84.075,-96.5
84.1,-97.8
84.125,-96.9
84.15,-98.7
84.175,-99.7
84.2,-97.4
84.225,-97.6
84.25,-98.4
84.275,-99.0
84.3,-99.5
84.325,-99.0
84.35,-99.3
84.375,-99.3
84.4,-99.9
84.425,-98.3
84.45,-98.9
84.475,-99.2
84.5,-99.5
84.525,-98.4
84.55,-100.3
84.575,-99.1
84.6,-98.7
84.625,-99.1
84.65,-98.6
84.675,-98.0
84.7,-96.3
84.725,-98.6
84.75,-98.2
84.775,-98.7
84.8,-99.8
84.825,-99.4
84.85,-100.5
84.875,-99.1
84.9,-98.8
84.925,-98.7
84.95,-97.9
84.975,-99.2
85.0,-98.1
85.025,-99.7
85.05,-99.8
85.075,-98.7
85.1,-99.8
85.125,-97.8
85.15,-97.0
85.175,-97.6
85.2,-99.2
85.225,-99.5
85.25,-99.4
85.275,-98.9
85.3,-100.2
85.325,-98.8
85.35,-99.3
85.375,-99.0
85.4,-97.3
85.425,-98.7
85.45,-97.9
85.475,-98.0
85.5,-99.2
85.525,-96.7
85.55,-95.8
85.575,-98.0
85.6,-95.3
85.625,-92.6
85.65,-94.4
85.675,-94.2
85.7,-95.5
85.725,-96.2
85.75,-98.6
85.775,-96.9
85.8,-98.6
85.825,-99.1
85.85,-98.1
85.875,-98.0
85.9,-99.2
85.925,-99.3
85.95,-99.1
85.975,-99.8
86.0,-97.5
86.025,-98.6
86.05,-98.1
86.075,-100.0
86.1,-98.2
86.125,-98.0
86.15,-98.4
86.175,-96.7
86.2,-97.9
86.225,-99.1
86.25,-99.7
86.275,-99.6
86.3,-97.5
86.325,-99.7
86.35,-99.2
86.375,-98.3
86.4,-98.4
86.425,-97.1
86.45,-99.3
86.475,-99.2
86.5,-99.0
86.525,-98.6
86.55,-99.5
86.575,-97.7
86.6,-97.4
86.625,-98.4
86.65,-98.6
86.675,-98.4
86.7,-98.4
86.725,-98.0
86.75,-97.9
86.775,-99.5
86.8,-98.7
86.825,-98.5
86.85,-98.8
86.875,-98.1
86.9,-96.9
86.925,-97.5
86.95,-98.4
86.975,-97.6
87.0,-96.8
87.025,-97.5
87.05,-95.9
87.075,-96.4
87.1,-97.3
87.125,-96.7
87.15,-96.9
87.175,-97.0
87.2,-96.4
87.225,-97.5
87.25,-98.4
87.275,-97.1
87.3,-96.6
87.325,-98.1
87.35,-98.4
87.375,-98.4
87.4,-97.6
87.425,-98.8
87.45,-98.7
87.475,-96.6
87.5,-97.9
87.525,-97.1
87.55,-97.5
87.575,-97.6
87.6,-97.1
87.625,-96.6
87.65,-98.0
87.675,-97.0
87.7,-96.9
87.725,-97.4
87.75,-98.1
87.775,-97.4
87.8,-98.9
87.825,-98.2
87.85,-98.3
87.875,-96.9
87.9,-96.7
87.925,-97.7
87.95,-96.9
87.975,-95.2
88.0,-96.6
88.025,-93.9
88.05,-93.3
88.075,-97.2
88.1,-97.2
88.125,-97.0
88.15,-98.1
88.175,-96.9
88.2,-97.2
88.225,-97.6
88.25,-96.6
88.275,-96.7
88.3,-95.7
88.325,-96.2
88.35,-98.4
88.375,-96.9
88.4,-96.7
88.425,-96.7
88.45,-96.2
88.475,-96.4
88.5,-94.9
88.525,-96.3
88.55,-96.2
88.575,-97.3
88.6,-97.8
88.625,-97.9
88.65,-97.7
88.675,-99.1
88.7,-99.0
88.725,-96.9
88.75,-96.7
88.775,-97.3
88.8,-97.5
88.825,-98.6
88.85,-96.5
88.875,-98.4
88.9,-96.6
88.925,-98.4
88.95,-98.6
88.975,-97.8
89.0,-97.9
89.025,-99.7
89.05,-97.6
89.075,-99.2
89.1,-97.7
89.125,-97.9
89.15,-97.5
89.175,-98.6
89.2,-99.8
89.225,-99.1
89.25,-98.9
89.275,-97.2
89.3,-97.7
89.325,-97.5
89.35,-96.4
89.375,-99.5
89.4,-97.7
89.425,-98.7
89.45,-98.2
89.475,-98.3
89.5,-97.0
89.525,-98.5
89.55,-97.3
89.575,-97.3
89.6,-98.9
89.625,-97.7
89.65,-99.0
89.675,-96.5
89.7,-99.7
89.725,-99.8
89.75,-97.9
89.775,-98.9
89.8,-98.4
89.825,-98.9
89.85,-98.7
89.875,-98.2
89.9,-98.1
89.925,-99.0
89.95,-96.6
89.975,-97.2
90.0,-98.9
90.025,-98.7
90.05,-99.0
90.075,-99.6
90.1,-99.4
90.125,-98.3
90.15,-96.9
90.175,-98.2
90.2,-99.8
90.225,-99.4
90.25,-98.3
90.275,-98.7
90.3,-98.0
90.325,-96.2
90.35,-98.8
90.375,-98.4
90.4,-98.7
90.425,-98.5
90.45,-100.6
90.475,-99.7
90.5,-98.2
90.525,-99.6
90.55,-98.4
90.575,-99.5
90.6,-99.3
90.625,-100.3
90.65,-98.7
90.675,-101.0
90.7,-98.4
90.725,-98.1
90.75,-99.4
90.775,-97.8
90.8,-98.0
90.825,-98.2
90.85,-99.1
90.875,-98.7
90.9,-98.9
90.925,-98.8
90.95,-98.2
90.975,-99.6
91.0,-98.9
91.025,-98.8
91.05,-99.2
91.075,-98.1
91.1,-96.7
91.125,-97.1
91.15,-97.7
91.175,-98.8
91.2,-99.2
91.225,-97.9
91.25,-96.7
91.275,-95.6
91.3,-95.9
91.325,-96.4
91.35,-98.2
91.375,-98.4
91.4,-99.1
91.425,-98.4
91.45,-98.1
91.475,-99.6
91.5,-99.0
91.525,-100.3
91.55,-100.4
91.575,-97.6
91.6,-98.3
91.625,-99.3
91.65,-99.0
91.675,-98.7
91.7,-100.2
91.725,-99.3
91.75,-98.8
91.775,-99.9
91.8,-99.0
91.825,-98.9
91.85,-98.5
91.875,-99.0
91.9,-100.3
91.925,-98.4
91.95,-98.6
91.975,-100.0
92.0,-100.4
92.025,-98.7
92.05,-97.7
92.075,-99.3
92.1,-98.5
92.125,-97.9
92.15,-99.8
92.175,-99.1
92.2,-100.8
92.225,-99.0
92.25,-99.5
92.275,-96.1
92.3,-100.1
92.325,-98.8
92.35,-99.3
92.375,-98.3
92.4,-98.2
92.425,-99.1
92.45,-99.3
92.475,-98.1
92.5,-97.4
92.525,-97.8
92.55,-99.2
92.575,-98.7
92.6,-98.1
92.625,-98.5
92.65,-99.3
92.675,-98.5
